date_daily,year,FOMCused,dffr1_tick_wide_scaled,dffr2_tick_wide_scaled,ded2_tick_wide,ded3_tick_wide,ded4_tick_wide,path,path_intra_wide,dffr1_intra_wide,dffr1_intra_wide,DNY2_long,DNY3M,DNY6M,DNY1,DNY2,DNY3,DNY5,DNY10,DNF1,DNF2,DNF3,DNF5,DNF10,DRY2,DRY3,DRY5,DRY10,DRF2,DRF3,DRF5,DRF10,path_m,stratRF3,Dbkeveny2,Dbkeveny3,Dbkeveny5,Dbkeveny10,DIF2,DIF3,DIF5,DIF10
17may2006,2006,0,0,.0055358,0,.0050049,0,.0447198,.0078022,0,0,.0283999,0,.01,.0246,.0283999,.0360999,.0499001,.0620999,.0239,.0420003,.0602999,.0764999,.0698004,-.0040002,.0035,.0153,.0311999,.0121,.0242,.0401001,.0489001,,2,.0324001,.0326002,.0346,.0309,.0299003,.0360999,.0363998,.0209002
23may2006,2006,0,-.0193736,.0092255,0,0,0,.0140009,.0049288,-.0193736,-.0193736,.0285997,.01,0,.0132999,.0285997,.0321002,.0293002,.0255003,.0390997,.0437999,.0334997,.02,.0246997,.0048001,.0080001,.0132,.0199001,.0114999,.017,.0246,.0237999,,2,.0237999,.0241001,.0160999,.0056,.0323,.0164998,-.0046,.0008998
24may2006,2006,0,.0050001,.0050001,0,0,.0049973,-.0065434,.0082989,.0050001,.0050001,-.0439997,-.02,-.03,-.0398002,-.0439997,-.0444999,-.0408001,-.0302,-.0465999,-.0481,-.0425997,-.0282998,-.0166998,.0050999,.0028,-.0005999,-.0049,0,-.0035,-.0074999,-.0102,,2,-.0490999,-.0472999,-.0402,-.0253,-.0481,-.0390997,-.0207999,-.0064998
30may2006,2006,0,0,.0091179,.0100021,.0149994,.0149994,.0221252,.013777,0,0,.0381999,0,.02,.0349998,.0381999,.0398002,.0388002,.0307002,.039,.0431004,.0419998,.0320001,.0191998,-.0067,.0004001,.0096002,.0092001,.0088999,.0191998,.0244,-.0113001,,2,.0449002,.0394001,.0292001,.0215001,.0342004,.0228,.0076001,.0304999
31may2006,2006,0,.0049996,.0382147,.0350037,.0400009,.034996,.0622063,.0307897,.0049996,.0049996,.0626001,.02,.04,.0577998,.0626001,.0563002,.0411997,.0303001,.0738997,.0565,.0318003,.0122004,.0244999,.0237999,.0211999,.0159998,.0051999,.0189002,.0133002,.0030999,-.0114,,2,.0388,.0351,.0252001,.0251,.0375998,.0185001,.0091004,.0358999
06jun2006,2006,0,0,0,-.0050049,-.0049973,-.0050049,.0353037,.0036951,0,0,.0198998,.01,.01,.0222998,.0198998,.0110002,-.0064998,-.0233002,.0268998,.0056,-.0184002,-.0411997,-.0362,.0609,.0565,.0472,.0307,.0527999,.0425999,.0246,.0108001,,2,-.0410001,-.0455,-.0537002,-.0540001,-.0472,-.0610001,-.0657997,-.0470002
07jun2006,2006,0,0,-.0050001,-.0049973,0,0,.0232219,.0042113,0,0,.0228,0,.01,.0187001,.0228,.0251002,.026,.0202003,.0237999,.0293002,.0299001,.0236998,.0070004,.0829999,.0674999,.0515001,.0470002,.0450001,.0303001,.029,.0539999,,2,-.0602,-.0423999,-.0254998,-.0267999,-.0156999,-.0004001,-.0053003,-.0469995
13jun2006,2006,0,0,0,-.0049973,-.0049973,0,.0038147,.0043439,0,0,-.0134001,-.04,0,.0034003,-.0134001,-.02,-.0228,-.0218997,-.0216999,-.0341997,-.0316,-.0233002,-.0195999,.0507998,.0333002,.0118999,-.0059001,.0093,-.0109,-.0253,-.0191,,2,-.0641999,-.0532999,-.0346999,-.016,-.0434997,-.0207,.0019999,-.0005
14jun2006,2006,0,0,0,.0050049,.0049973,.0100021,.0813304,.009028,0,0,.0944004,.01,.04,.079,.0944004,.0996003,.0967999,.0801997,.1020002,.1127996,.1052999,.0806003,.0548997,.0159001,.0265999,.0396001,.0443001,.0409,.0539,.0606999,.0325999,,2,.0784998,.073,.0572,.0358999,.0718997,.0513999,.0199003,.0222998
20jun2006,2006,0,0,0,-.0049973,0,0,.018385,.0051107,0,0,.0110002,-.01,-.01,.0071001,.0110002,.0121002,.0106001,.0061998,.0127997,.0155001,.0126996,.0040002,.0049,.0341001,.0257001,.0159001,.0109,.0144,.0046999,0,.0132999,,2,-.0230999,-.0135999,-.0053,-.0046999,.0011001,.0079997,.0040002,-.0084
21jun2006,2006,0,0,0,-.0050049,0,0,.0042753,.0051093,0,0,.0026999,0,-.01,-.0014,.0026999,.0050998,.0061002,.0014,.0036001,.0092001,.0100002,.0046,-.0096002,.0016,.003,.0035999,.0028,.0051,.0055001,.0038002,.0009999,,2,.0011001,.0021,.0025001,-.0014,.0041001,.0045002,.0007999,-.0106001
27jun2006,2006,0,0,-.0077494,-.0050049,-.0099945,-.0049973,-.0047087,.0015353,0,0,-.0230999,.02,-.01,-.0043998,-.0230999,-.0297999,-.0340004,-.0408998,-.0339999,-.0444999,-.0414,-.0415001,-.0498004,.0153,.0059001,-.0070999,-.0212002,-.0057001,-.0188,-.0323,-.0343001,,2,-.0384002,-.0357001,-.0269001,-.0197001,-.0387998,-.0225999,-.0092001,-.0155003
28jun2006,2006,0,0,0,.0100021,.0200043,.0149994,.0221236,.0129048,0,0,.0416999,-.04,0,.0310998,.0416999,.0405998,.0346003,.0383,.0534,.0464001,.0311999,.0258999,.0545001,.0647001,.0542998,.0404999,.0304,.0409,.027,.0158999,.0293,,2,-.023,-.0137,-.0058999,.0079,.0055001,.0042,.01,.0252001
29jun2006,2006,1,-.0150003,-.021739,-.0449982,-.0400009,-.034996,-.0539841,-.0190339,-.0150003,-.0150003,-.0662999,0,-.05,-.0709,-.0662999,-.0605001,-.0493002,-.0340004,-.0674,-.0552001,-.0425,-.0249,-.0177999,-.1303,-.1257999,-.1097,-.0713,-.1253998,-.1069,-.0651,-.0158,-.0539841,1,.0640001,.0653,.0604,.0373001,.0701997,.0644,.0402,-.0019999
05jul2006,2006,0,0,.0119234,0,0,0,.0640118,.0081832,0,0,.0759997,-.07,.01,.0731001,.0759997,.0764999,.0762,.0741,.0781999,.0786996,.0767999,.0748,.0669999,.0443001,.0534999,.0655999,.0684001,.0644,.0779998,.0853999,.0537,,2,.0317001,.023,.0106001,.0057001,.0142996,-.0012,-.0105999,.0132999
11jul2006,2006,0,0,-.0050001,0,-.0049973,0,-.0119364,.0043721,0,0,-.0094995,-.01,-.02,-.0105,-.0094995,-.0132003,-.0224996,-.0286002,-.0053,-.0137,-.0274,-.0421,-.0223002,-.0007,-.0052001,-.0107,-.0158,-.0113001,-.0166001,-.0202999,-.0216999,,2,-.0087998,-.0079999,-.0118001,-.0128,-.0023999,-.0107999,-.0218,-.0006003
12jul2006,2006,0,0,0,0,-.0050049,-.0050049,.0102732,.004623,0,0,-.0036001,.01,0,.0237999,-.0036001,.0018001,.0141997,-.0036001,-.0408001,-.0096998,.0300999,.02,-.0324998,.0407002,.0363002,.0297999,.0208001,.0306001,.0243001,.0167999,.0081999,,2,-.0443001,-.0345001,-.0156,-.0244,-.0402999,.0057998,.0032001,-.0406997
18jul2006,2006,0,0,0,.0099945,.0100021,.0050049,.0543332,.0100758,0,0,.0648003,.02,.03,.0513,.0648003,.0679998,.0649004,.0610003,.0734,.0785999,.0690999,.0545001,.0630002,.0843,.079,.0721002,.0651,.0718,.0653,.0597,.0567,,2,-.0195,-.0109999,-.0072,-.0040998,.0067999,.0037999,-.0051999,.0063002
19jul2006,2006,0,0,-.0051725,.0049973,.0100021,.0049973,-.0401764,.0082168,0,0,-.0742998,-.02,-.05,-.0679002,-.0742998,-.0783997,-.0810003,-.0736003,-.0752001,-.0847998,-.0875998,-.0805998,-.0536003,-.0556002,-.0676,-.0781,-.0744998,-.086,-.0952001,-.0892,-.0553,,2,-.0186999,-.0108001,-.0028999,.0009,.0012002,.0076003,.0086002,.0016997
25jul2006,2006,0,0,0,0,-.0050049,-.0050049,.0215341,.004623,0,0,.0221,.03,-.02,.0134997,.0221,.0247998,.0235,.0186,.0265999,.0320997,.0276999,.0161996,.0166001,.0318999,.0184,-.0002,-.0211999,.0014,-.017,-.0360999,-.0436001,,2,-.0098,.0063999,.0237,.0398002,.0306997,.0446999,.0522995,.0602002
26jul2006,2006,0,0,-.0078949,-.0099945,-.0149994,-.0149994,-.0249033,-.0014789,0,0,-.0415001,-.02,-.04,-.0437999,-.0415001,-.0391002,-.0345998,-.0261002,-.0414,-.0368996,-.0321999,-.0237999,-.0144,-.0439,-.0409999,-.0367,-.0314,-.0376,-.0332,-.0279,-.0261998,,2,.0023999,.0019,.0021,.0052998,.0007005,.0010002,.0041001,.0117998
01aug2006,2006,0,-.0051663,-.0048339,-.0050049,0,-.0050049,.0139583,.002854,-.0051663,-.0051663,-.0074997,.02,0,-.0044999,-.0074997,-.0078001,-.0072999,-.0094004,-.0098,-.0099001,-.0072999,-.0074,-.0127001,-.0481,-.0444999,-.0369999,-.0207,-.0410001,-.0331001,-.0182998,.0065,,2,.0405998,.0367,.0297,.0112998,.0311,.0258002,.0108998,-.0192001
02aug2006,2006,0,-.0053444,.0080167,0,-.0050049,0,.0151593,.0059485,-.0053444,-.0053444,-.0134001,-.02,0,-.0008001,-.0134001,-.0188003,-.0214,-.0238996,-.0191002,-.0296998,-.0283999,-.0229001,-.0320001,-.0409,-.0381,-.0344999,-.0293,-.0344,-.0311999,-.0278001,-.0201001,,2,.0275002,.0193,.0130999,.0053999,.0047002,.0028,.0049,-.0118999
08aug2006,2006,1,-.0471737,-.0106521,-.034996,-.0299988,-.0299988,-.0249961,-.0176003,-.0471737,-.0471737,-.0307999,-.02,-.04,-.0379,-.0307999,-.0233002,-.0093999,.0142002,-.0310001,-.0159998,-.0013003,.0227003,.0450001,-.0529001,-.0462,-.0353,-.0191,-.0385001,-.0274,-.0120001,.0021999,-.0249961,1,.0221,.0229001,.0258999,.0332999,.0225003,.0260997,.0347004,.0428002
09aug2006,2006,0,0,0,0,0,0,.0060458,.0060384,0,0,.0016999,-.03,-.01,.0075002,.0016999,.0002003,.0037999,.0169997,-.0016003,-.0048003,.0008001,.0176001,.0359001,-.0288999,-.0232,-.0132999,.0000999,-.0172,-.0067,.0080001,.0139,,2,.0306001,.0234001,.0171001,.0169001,.0123997,.0075002,.0095999,.0220001
15aug2006,2006,0,-.0096877,0,0,0,-.0049973,-.0373149,.0040073,-.0096877,-.0096877,-.0644002,-.02,-.05,-.0587001,-.0644002,-.0665998,-.0664001,-.0627999,-.0667,-.0716996,-.0699997,-.0618,-.0633001,-.0360999,-.0368998,-.0415001,-.0510001,-.036,-.0416999,-.0542998,-.0604999,,2,-.0282998,-.0297,-.0249002,-.0118001,-.0356996,-.0282998,-.0075002,-.0028002
16aug2006,2006,0,0,.0053444,0,0,0,-.0303034,.0069997,0,0,-.0632997,-.03,-.03,-.0502,-.0632997,-.0699,-.0721998,-.0595002,-.0676999,-.0822001,-.0825,-.0668001,-.0328999,.0104001,-.0019002,-.0198998,-.0371001,-.0165,-.0353,-.0552001,-.0445001,,2,-.0737002,-.0680001,-.0523,-.0224001,-.0657001,-.0472,-.0116,.0116003
22aug2006,2006,0,-.0172226,.0041334,0,0,0,.0071417,.0043202,-.0172226,-.0172226,.0011001,-.01,-.01,.0067997,.0011001,-.0012999,-.0021996,-.0036998,-.0014,-.0061998,-.0053,-.0021,-.0113001,-.0032001,-.0020001,-.0038998,-.0158,.0009999,-.0014,-.0129001,-.0399001,,2,.0043001,.0007,.0016999,.0121,-.0071998,-.0039001,.0108001,.0286
23aug2006,2006,0,0,0,-.0099945,-.0149994,-.0199966,.0044067,-.0007051,0,0,.0103002,-.01,0,.0039001,.0103002,.0112,.0072999,.0009999,.0144997,.0162001,.0089998,-.0048003,.0001001,.0808001,.0714002,.0544999,.0268998,.062,.0441999,.0163,-.0088,,2,-.0705001,-.0602002,-.0472,-.0258999,-.0458,-.0352001,-.0211003,.0089002
29aug2006,2006,0,0,-.0103326,-.0200043,-.0299988,-.0299988,.0019307,-.0080172,0,0,-.0177002,-.03,-.02,-.0163999,-.0177002,-.0133996,-.0039001,-.0047998,-.0228,-.0127001,.0021,.0135999,-.0293999,.0081999,-.0102,-.0169001,.0085001,-.0442998,-.0453,-.0048001,.0483999,,2,-.0258999,-.0031998,.013,-.0132999,.0315998,.0474,.0184,-.0777998
30aug2006,2006,0,.0049996,-.006071,-.0050049,0,.0049973,-.0172189,.0053782,.0049996,.0049996,-.0328002,-.02,-.02,-.0248003,-.0328002,-.0327001,-.0262003,-.0197001,-.0397,-.0383,-.0260997,-.0099001,-.0209002,.0091002,.0033002,-.0039999,-.0095,-.0039999,-.0113001,-.0170999,-.0106001,,2,-.0419002,-.036,-.0221999,-.0102,-.0343001,-.0147996,.0071998,-.0103002
05sep2006,2006,0,-.0060001,-.0031805,0,-.0050049,0,.022403,.0038406,-.0060001,-.0060001,.0388002,-.02,.03,.0199003,.0388002,.0417004,.0406003,.0560999,.0544004,.0544,.0413003,.0430002,.0936003,.0495,.0432,.0515001,.0641,.0220001,.0418999,.0809,.0556002,,2,-.0107,-.0015001,-.0109,-.0079999,.0323999,-.0005996,-.0378997,.0380001
06sep2006,2006,0,.0062501,-.0179692,0,-.0099945,-.0149994,.018992,.0002256,.0062501,.0062501,.0057998,-.03,-.01,.0002999,.0057998,.0100999,.0161996,.0212998,.0064998,.0156999,.0217996,.0274,.0225,.0139999,.0160999,.0164001,.0139,.0204999,.0195,.0141001,.0109,,2,-.0082002,-.0059998,-.0002,.0074,-.0048001,.0022995,.0132999,.0116
12sep2006,2006,0,.0083335,0,-.0050049,-.0100021,-.0149994,-.0020229,.0028255,.0083335,.0083335,-.0151997,-.03,-.01,-.0098,-.0151997,-.0192003,-.0247002,-.0313001,-.0160999,-.0244999,-.0296998,-.0351996,-.0398998,-.0106001,-.0166998,-.0235,-.0283,-.0253999,-.0314999,-.0344,-.0316999,,2,-.0046,-.0025001,-.0012,-.003,.0009,.0018001,-.0007997,-.0081999
13sep2006,2006,0,.0088237,0,-.0049973,0,-.0049973,-.0032818,.0057256,.0088237,.0088237,-.0164003,.01,-.04,-.0173998,-.0164003,-.0149999,-.0124998,-.0114002,-.0170002,-.0137,-.0105004,-.0079002,-.0131001,-.0402999,-.0297,-.0202,-.0195,-.0133002,-.0054002,-.0093,-.0229001,,2,.0239,.0147002,.0077,.0081,-.0003998,-.0051003,.0013998,.0098
19sep2006,2006,0,-.0136367,-.00404,-.0100021,-.0050049,-.0100021,-.0405634,-.0005559,-.0136367,-.0136367,-.0750999,0,-.03,-.0492001,-.0750999,-.0854001,-.0859003,-.0748997,-.0861998,-.1082997,-.1013999,-.0726004,-.0697999,.0039001,-.0095999,-.0236001,-.0323999,-.03,-.0414999,-.0453,-.0362999,,2,-.079,-.0757999,-.0623,-.0424998,-.0782998,-.0599,-.0273004,-.0335
20sep2006,2006,1,-.0150003,0,.0200043,.0250015,.0299988,.0095004,.0153244,-.0150003,-.0150003,.0116,-.01,0,.0184999,.0116,.0077,.0037003,-.0037003,.0092998,.0014997,-.0009999,-.0037999,-.0192003,.063,.0502,.0369999,.0249,.0309,.0202999,.0156,.0086,.0095004,1,-.0513999,-.0425,-.0332999,-.0286002,-.0294003,-.0212998,-.0193999,-.0278003
26sep2006,2006,0,.0050001,-.0025001,.0050049,0,.0050049,.0273361,.0078797,.0050001,.0050001,.0437002,0,.01,.0311999,.0437002,.0457001,.0391998,.0252995,.0524998,.0553999,.0426002,.0190001,.0101004,.0221,.0158999,.0181999,.0279999,0,.0087,.0328002,.0318999,,2,.0216,.0297999,.0209999,-.0026999,.0553999,.0339001,-.0138001,-.0217996
27sep2006,2006,0,0,0,.0049973,.0049973,.0100021,.0040101,.0090266,0,0,-.0061002,0,-.01,-.0137997,-.0061002,-.0008998,.0058002,.0136003,-.0046,.0064001,.0124002,.0180001,.0243998,-.027,-.0242999,-.0136001,.0107,-.0250001,-.0122,.0163,.0414002,,2,.0209,.0234001,.0194001,.0028999,.0314002,.0246001,.0017002,-.0170004
03oct2006,2006,0,0,0,-.0050049,-.0049973,-.0049973,.0071417,.0036961,0,0,.0035,.02,0,.0030003,.0035,.0040002,.0028996,-.0043001,.0032997,.0048003,.0042,-.0025001,-.0177999,.0783,.059,.0447001,.0209999,.0217998,.0214,.0217998,-.0266001,,2,-.0748,-.0550001,-.0418,-.0253,-.0169995,-.0172,-.0242999,.0088003
04oct2006,2006,0,0,-.0150003,0,0,.0049973,-.0311679,.0039864,0,0,-.0632,.03,-.02,-.0522003,-.0632,-.0640001,-.0572,-.0420003,-.0721998,-.0718002,-.0587997,-.0373998,-.0209999,-.0080998,-.0188999,-.0289001,-.0273001,-.0349,-.0443001,-.0403998,-.0142999,,2,-.0551,-.0451,-.0283,-.0147002,-.0369003,-.0144997,.003,-.0067
10oct2006,2006,0,0,0,-.0100021,-.0149994,-.0100021,.0492352,.0005863,0,0,.0717001,.05,.05,.0458002,.0717001,.0728998,.0579,.0513,.0932002,.0911999,.0585999,.0221996,.0746999,.0483,.0502,.0423,.052,.0667999,.0417001,.0293,.0871999,,2,.0234001,.0226998,.0156,-.0007,.0244,.0168998,-.0071003,-.0125
11oct2006,2006,0,0,.0050001,-.0049973,-.0049973,-.0100021,.0350738,.0039496,0,0,.0348001,.02,.01,.0321999,.0348001,.0346999,.0316,.0258999,.0367999,.0366001,.0320001,.0229001,.0215998,.0414,.0479,.0458,.0371001,.0647001,.0553,.0325,.0332999,,2,-.0066,-.0132,-.0142,-.0112,-.0281,-.0232999,-.0095999,-.0117002
17oct2006,2006,0,0,.0051668,0,.0100021,.0100021,.0025832,.0097963,0,0,-.0152998,0,0,-.0069003,-.0152998,-.0198002,-.0219002,-.0159998,-.0179,-.0276999,-.0288,-.0204997,-.0035,.0350001,.0224001,.0159001,.0101001,-.0038002,0,.0102,-.0024998,,2,-.0503,-.0422001,-.0378001,-.0260999,-.0238998,-.0288,-.0306997,-.0010002
18oct2006,2006,0,.0119234,-.0017664,-.0100021,-.0149994,-.0049973,.0033576,.0026201,.0119234,.0119234,-.0002999,0,-.01,0,-.0002999,-.0012999,-.0043998,-.0114999,.0003004,-.0016999,-.0050001,-.0126004,-.0218,.0474999,.0371001,.0235999,.0044999,.0229001,.0111001,-.0037,-.0223,,2,-.0478001,-.0383999,-.0280001,-.016,-.0246,-.0161002,-.0089004,.0005
24oct2006,2006,0,0,0,0,-.0049973,0,.0109273,.0052715,0,0,.0079999,.01,.01,.0155001,.0079999,.0036998,.0005002,.0005999,.006,-.0032997,-.0057001,-.0023003,-.0002999,-.0134001,-.0177,-.023,-.0159998,-.0128999,-.0347998,-.0216,-.0079999,,2,.0214,.0214,.0235,.0165999,.0096002,.0290997,.0192997,.0077
25oct2006,2006,1,-.0050001,.003158,-.0100021,-.0149994,-.015007,-.0116275,-.0002077,-.0050001,-.0050001,-.0465002,-.01,-.01,-.0426002,-.0465002,-.0493999,-.0527,-.0531001,-.0473003,-.0532002,-.0563998,-.0576997,-.0476999,-.0824001,-.0720999,-.0648999,-.0611,-.0521002,-.0518,-.056,-.0580001,-.0116275,1,.0359,.0227001,.0121999,.0080001,-.0011001,-.0045998,-.0016997,.0103002
31oct2006,2006,0,0,0,0,-.0049973,-.0049973,-.0228238,.0046252,0,0,-.0524001,-.02,-.03,-.0458999,-.0524001,-.0602999,-.0699,-.0657001,-.0495005,-.0685,-.0819001,-.0816998,-.0458002,-.0393,-.0593998,-.0727999,-.063,-.0857,-.1057999,-.0748,-.0499001,,2,-.0130999,-.0009,.0028999,-.0026999,.0172,.0238998,-.0068998,.0040998
01nov2006,2006,0,0,-.0119222,0,0,0,-.0289666,.0038938,0,0,-.0654998,-.01,-.03,-.0424004,-.0654998,-.0665002,-.0539999,-.0434003,-.0855999,-.0823002,-.0545001,-.0236001,-.0475998,-.0218999,-.0326002,-.0432999,-.0347002,-.0394,-.0633001,-.0479,-.0188999,,2,-.0436001,-.0338999,-.0107,-.0087001,-.0429002,.0088,.0242999,-.0286999
07nov2006,2006,0,0,-.0172226,.0049973,.0149994,.0199966,-.0196922,.0087561,0,0,-.0511999,-.01,-.02,-.0373998,-.0511999,-.0558004,-.0545001,-.0471001,-.0584998,-.0672998,-.0611,-.0450001,-.0384002,-.0472,-.0426002,-.0307,-.0453,-.0610001,-.0136001,-.0267999,-.0681999,,2,-.0039999,-.0131998,-.0238001,-.0017998,-.0062997,-.0474999,-.0182002,.0297997
08nov2006,2006,0,0,-.0050001,-.0049973,-.0099945,-.0149994,-.0043324,.0007375,0,0,-.0160999,.02,0,-.0101004,-.0160999,-.0202999,-.0249,-.0260997,-.0169001,-.0262003,-.0307999,-.0316,-.0237999,-.0371001,-.0368998,-.0386,-.0293,-.0264999,-.0432,-.0338001,-.0167,,2,.021,.0165999,.0137,.0032001,.0002996,.0124002,.0022001,-.0070999
14nov2006,2006,0,0,0,-.0049973,-.0049973,0,-.0078403,.0043439,0,0,-.0268002,0,-.01,-.0281,-.0268002,-.0278997,-.0325003,-.0425,-.0250001,-.027,-.0331001,-.0455999,-.0539999,-.0025001,-.0084,-.0146999,-.0164001,-.0128,-.0249,-.0208001,-.0221999,,2,-.0243,-.0194999,-.0177999,-.0260999,-.0142,-.0082002,-.0247998,-.0318
15nov2006,2006,0,0,0,.0149994,.0100021,.0050049,.0408927,.0110049,0,0,.0667,0,.01,.0521002,.0667,.0676999,.0559001,.0391998,.0774999,.0788999,.0588002,.0223999,.0383,.0616,.0613999,.0493,.0434,.0812001,.0439,.029,.0369,,2,.0051,.0063001,.0065999,-.0042,-.0023003,.0149002,-.0066001,.0014
21nov2006,2006,0,.016667,-.0068183,.0099945,.0050049,0,.0071417,.0098174,.016667,.016667,-.0103998,-.01,0,-.0057998,-.0103998,-.0139003,-.0181999,-.02,-.0109,-.0182996,-.0229001,-.0254002,-.0169001,-.0942001,-.0651999,-.0332,-.0098,-.0239,.0053999,.0184,.0089998,,2,.0838,.0513,.0150001,-.0102,.0056005,-.0283,-.0438001,-.0258999
22nov2006,2006,0,0,0,.0049973,0,0,.0040101,.006966,0,0,-.006,-.02,0,.0012999,-.006,-.0102997,-.0137,-.0114002,-.0078998,-.0173001,-.02,-.0166001,-.0026999,-.0109999,-.0128,-.0163999,-.0139,-.0113001,-.0203998,-.0204999,-.0053999,,2,.005,.0024999,.0026999,.0024998,-.006,.0003998,.0038998,.0027001
28nov2006,2006,0,-.0049996,.0053329,-.0049973,-.0049973,0,-.0078419,.0045886,-.0049996,-.0049996,-.0405002,-.01,-.01,-.0268998,-.0405002,-.0418997,-.0331998,-.0223999,-.0502,-.0523,-.0359001,-.0084996,-.0256996,-.0856001,-.0743999,-.0488999,-.0304,-.0764,-.0307001,-.0026002,-.0139,,2,.0451001,.0325,.0157001,.0079999,.0241001,-.0052,-.0058994,-.0117996
29nov2006,2006,0,0,-.0110717,0,.0050049,.0050049,.0102732,.0054621,0,0,.0165,0,0,.0054998,.0165,.0186,.0146999,.0136995,.0236998,.0272002,.0174999,.0035,.0281997,-.0716,-.0353,-.0012,.0086999,.0179,.0500001,.0411,.0097001,,2,.0881,.0539,.0158999,.0050001,.0093002,-.0325001,-.0376,.0184996
05dec2006,2006,0,0,0,.0049973,.0100021,.0099945,.009221,.0097936,0,0,.0068002,-.02,-.01,.0054998,.0068002,.0061002,.0067,.0144,.0100999,.0058002,.0044999,.0120001,.0285997,-.0333002,-.0228999,-.0124002,-.0007,-.0057,.0005001,.0056,.0161002,,2,.0401001,.029,.0191,.0151,.0115002,.0039998,.0064001,.0124996
06dec2006,2006,0,0,-.0050001,-.0050049,-.0100021,-.0100021,.0524621,.0013813,0,0,.0566998,0,.02,.0629001,.0566998,.0535998,.0470996,.0314999,.0524001,.0492001,.0450001,.0295997,.0086002,.0471001,.0533998,.0487001,.0367,.0719999,.0577999,.0293999,.0286,,2,.0095999,.0002,-.0016,-.0052001,-.0227998,-.0127999,.0001998,-.0199997
12dec2006,2006,1,0,-.0049996,-.0100021,-.0550003,-.0649948,-.0213969,-.0135643,0,0,-.0489001,0,-.01,-.0404,-.0489001,-.0502,-.046,-.0338998,-.0549002,-.0566001,-.0483003,-.0318999,-.0152001,-.0360999,-.0335002,-.0275002,-.0177,-.0321,-.0244,-.0135,-.0047002,-.0213969,1,-.0128,-.0167,-.0184999,-.0162001,-.0245001,-.0239003,-.0184,-.0105
13dec2006,2006,0,0,0,.0049973,.0049973,.0049973,.0642664,.0083792,0,0,.0872002,.01,.01,.0707002,.0872002,.0900998,.0872002,.0899997,.0995002,.1020002,.0897002,.0806999,.1023002,.0483,.0615001,.0750999,.0725,.0770001,.0956001,.0897999,.0558,,2,.0388999,.0286002,.0121,.0175002,.0250001,-.0058999,-.0091,.0465002
19dec2006,2006,0,0,0,0,0,.0050049,.005437,.0066857,0,0,-.0082002,0,-.01,-.0107002,-.0082002,-.0058002,-.0015001,.0061998,-.0081,-.0031996,.0012002,.0083003,.0179996,-.0325999,-.0174999,-.0035999,.0107999,.0085001,.0151,.0195,.0288,,2,.0244,.0117002,.0021,-.0046,-.0116997,-.0138998,-.0111997,-.0108004
20dec2006,2006,0,.0140912,-.0046971,0,.0050049,.0049973,.0123542,.0086219,.0140912,.0140912,.0008001,0,0,-.0044999,.0008001,.0030003,.0033002,-.0005999,.0029001,.0077996,.0067,.0000997,-.0058999,.0033998,.0056999,.0095,.0041001,.0035999,.0153,.0108001,-.0042,,2,-.0026,-.0027001,-.0062001,-.0046999,.0041997,-.0086,-.0107005,-.0016999
26dec2006,2006,0,0,0,-.0100021,-.0050049,0,.0057148,.0034137,0,0,-.0074,0,.03,.0016999,-.0074,-.0112,-.0134997,-.0205002,-.0115004,-.0190001,-.0181003,-.0170999,-.0400004,.0414002,.0276,.0098,-.007,.0097001,-.0077999,-.0227001,-.0218999,,2,-.0488,-.0388,-.0232999,-.0135,-.0287001,-.0103004,.0056002,-.0181005
27dec2006,2006,0,0,0,.0049973,.0050049,0,.0388118,.007734,0,0,.0579,-.02,-.01,.0370998,.0579,.0629001,.0559998,.0458002,.0701003,.0800004,.0637002,.0314999,.0542002,.0613999,.0637,.0629001,.0532,.0685999,.0669999,.056,.0346999,,2,-.0035,-.0008001,-.0069001,-.0074,.0114005,-.0032997,-.0245001,.0195003
02jan2007,2007,0,0,0,.0049973,0,0,-.0084959,.006966,0,0,-.0222001,.05,.02,-.0215001,-.0222001,-.0222001,-.0218997,-.0251002,-.0229001,-.0227003,-.0216999,-.0220003,-.0365,-.0721002,-.0565999,-.0399001,-.0322001,-.0344,-.0190001,-.0148001,-.0332,,2,.0498998,.0344,.0180001,.0071001,.0116997,-.0026999,-.0072002,-.0033
03jan2007,2007,0,0,0,.0049973,0,.0050049,-.0174909,.0076134,0,0,-.0257998,-.02,-.02,-.0268002,-.0257998,-.0246,-.0226998,-.0196996,-.0257998,-.0235,-.0214,-.0183001,-.0157003,-.0170999,-.0204999,-.0228,-.0193,-.0260999,-.0277998,-.0235999,-.0098,,2,-.0086999,-.0041001,.0000999,-.0004001,.0026,.0063999,.0052998,-.0059004
09jan2007,2007,0,0,.0050001,0,0,0,.0154858,.0069378,0,0,.0112,0,0,.0128002,.0112,.0064001,-.0029998,-.0049996,.0142999,.0035,-.0093999,-.0207,.0116,.0129001,.0044,-.0005,.0085001,-.0099001,-.0132999,-.0005,.0286999,,2,-.0016999,.0020001,-.0024998,-.0135002,.0134001,.0039001,-.0202,-.0170999
10jan2007,2007,0,0,0,0,.0049973,.0049973,.0186173,.0074516,0,0,.027,.01,0,.0256996,.027,.0271001,.0268998,.0314999,.0279999,.0278997,.0265999,.0276003,.0453,.0681999,.0439,.0247998,.0316,.0049,-.0098002,.0081,.0556002,,2,-.0412002,-.0167999,.0021,-.0000999,.0229998,.0364001,.0195003,-.0103002
