date,n1y_neut,n2y_neut,n3y_neut,n4y_neut,n5y_neut,n6y_neut,n7y_neut,n8y_neut,n9y_neut,n10y_neut,n11y_neut
8/3/2001,3.339833548,3.160315567,3.030583299,2.927652335,2.84177062,2.768553389,2.70544236,2.650660756,2.60285616,2.560949809,2.524059811
8/6/2001,3.307136787,3.12430483,2.995908796,2.89533755,2.81195374,2.741114672,2.680184063,2.627369317,2.581325848,2.540991582,2.505503948
8/7/2001,3.300532014,3.113837675,2.985103825,2.885049169,2.802383951,2.732282445,2.672047936,2.61986872,2.574396962,2.53457364,2.49954156
8/8/2001,3.205389737,3.012365385,2.888281893,2.79520329,2.719695156,2.656318055,2.602203682,2.555519399,2.51495196,2.479496287,2.448353484
8/9/2001,3.257296011,3.075167921,2.949859684,2.852770199,2.772783235,2.705092601,2.647019148,2.596772086,2.553025706,2.514742815,2.481086873
8/10/2001,3.191321353,3.007055411,2.886050964,2.794296856,2.719446801,2.656420448,2.602497889,2.555917428,2.515403016,2.479970336,2.448832594
8/13/2001,3.154750239,2.961356046,2.840649506,2.751447471,2.679656116,2.619669589,2.568591557,2.524606137,2.48643125,2.453096156,2.423835065
8/14/2001,3.210676603,3.019268449,2.895121967,2.801528673,2.725455306,2.661549154,2.606962094,2.559862575,2.518932416,2.48316005,2.451740173
8/15/2001,3.266255559,3.090048683,2.96577509,2.868327793,2.787539957,2.718918846,2.659907079,2.60876467,2.564186329,2.525141136,2.490792011
8/16/2001,3.20524991,3.020561476,2.898307585,2.805306623,2.729354554,2.665373693,2.610627508,2.5633355,2.522204379,2.486234975,2.454628005
8/17/2001,3.146826255,2.952371595,2.831516699,2.742605085,2.671278657,2.611809772,2.561249939,2.51775992,2.480047484,2.44713831,2.418266437
8/20/2001,3.235715736,3.04277341,2.91637435,2.820713511,2.742822475,2.677330542,2.621361351,2.573055457,2.531069627,2.494370568,2.462134409
8/21/2001,3.163338269,2.969244837,2.847432204,2.757344817,2.684848232,2.624287702,2.572735118,2.528352556,2.489841861,2.456220214,2.426712571
8/22/2001,3.230071509,3.044284213,2.92002477,2.825072785,2.747352168,2.681798737,2.625663563,2.577147067,2.534936125,2.498013017,2.465561841
8/23/2001,3.208967915,3.025549359,2.90329561,2.810054762,2.733800064,2.669508653,2.614464831,2.566896123,2.525511735,2.489312437,2.457497703
8/24/2001,3.198643525,3.016830928,2.896196613,2.804239912,2.728952024,2.665399305,2.610928823,2.563811468,2.522787191,2.486878953,2.455302448
8/27/2001,3.214791257,3.026560728,2.902903356,2.80921201,2.732812611,2.668497024,2.613479887,2.565958715,2.524628925,2.488484815,2.456722878
8/28/2001,3.131019503,2.931981971,2.811678269,2.724403278,2.654786987,2.596888074,2.547714894,2.505433203,2.468769839,2.436772187,2.408694673
8/29/2001,3.094683775,2.88594746,2.765531457,2.680626324,2.613997594,2.559123808,2.512810829,2.473156258,2.438872885,2.409016919,2.382860945
8/30/2001,3.023963029,2.83000913,2.718003619,2.639047196,2.577050141,2.525950533,2.482789974,2.445809815,2.413820532,2.385949379,2.361522917
8/31/2001,3.07197113,2.884640292,2.771456166,2.689311958,2.623701015,2.569058004,2.522592918,2.482597945,2.447887156,2.417571752,2.390954623
9/4/2001,3.232746712,3.049529509,2.926654323,2.832333808,2.754780264,2.689141934,2.63278462,2.583974087,2.541436127,2.504176542,2.471393538
9/5/2001,3.185519278,2.997677978,2.876820054,2.78598066,2.712077316,2.649894292,2.5966921,2.550718814,2.510715074,2.475713199,2.444940912
9/6/2001,3.061415274,2.869710426,2.756219773,2.674787283,2.610144376,2.556499799,2.510984982,2.471865067,2.437947694,2.408346317,2.38236965
9/7/2001,2.956919135,2.776121579,2.672395436,2.599411245,2.542053165,2.494703787,2.454646207,2.42027384,2.390502014,2.364534401,2.341755288
9/10/2001,2.932398434,2.746822254,2.643652118,2.572443386,2.517092191,2.471696608,2.433448639,2.400717244,2.372419048,2.347769118,2.326166615
9/13/2001,2.387855183,2.231539322,2.171857497,2.143240045,2.126577166,2.115564226,2.107646167,2.101614479,2.09682936,2.092920707,2.08965828
9/14/2001,2.371155413,2.217085873,2.159005688,2.131583205,2.115939721,2.105820345,2.098691869,2.093360256,2.089197083,2.085841879,2.083072792
9/17/2001,2.434751056,2.292749964,2.233178991,2.201140877,2.180289623,2.165107312,2.153295265,2.143721001,2.135751216,2.128994782,2.12319051
9/18/2001,2.332384841,2.184151204,2.129742003,2.105221955,2.092023258,2.084012958,2.078723647,2.075005379,2.072263184,2.070163655,2.068507537
9/19/2001,2.130897168,1.986579635,1.946566813,1.937624615,1.939042905,1.944222338,1.95066814,1.957335687,1.963772363,1.969789845,1.975323978
9/20/2001,2.198915087,2.072710379,2.032662559,2.019141855,2.014894789,2.01437857,2.015461356,2.01721663,2.019212204,2.02123951,2.023198014
9/21/2001,2.205695612,2.094349996,2.057631747,2.044190108,2.03894365,2.037060546,2.036687393,2.037017125,2.037669137,2.03845478,2.039277977
9/24/2001,2.258791677,2.138222555,2.095426205,2.077401877,2.068492102,2.063588976,2.060681004,2.058856963,2.057661707,2.056850588,2.056284165
9/25/2001,2.180553297,2.047092861,2.006153804,1.993567474,1.990809098,1.991911493,1.994581371,1.99782799,2.001196118,2.004472943,2.007562451
9/26/2001,2.138536694,1.994323542,1.953477187,1.943744668,1.94448633,1.94909393,1.955056449,1.961313875,1.967400534,1.973117409,1.978391709
9/27/2001,2.107841745,1.96064553,1.920925415,1.913334823,1.916383185,1.923203762,1.931204308,1.939305621,1.947046832,1.954243034,1.960838594
9/28/2001,2.206203924,2.07231292,2.029249121,2.014507443,2.009800474,2.009182997,2.010345549,2.012272887,2.014484979,2.016746387,2.01894127
10/1/2001,2.171975869,2.037315415,1.996261764,1.984070933,1.981879099,1.983584778,1.986842266,1.990639846,1.994514826,1.998253202,2.001760719
10/2/2001,2.122083257,1.996848438,1.961591106,1.953653354,1.954826219,1.959293638,1.964865226,1.970628236,1.976189317,1.981385885,1.986163222
10/3/2001,2.131469485,2.031779097,2.002383269,1.994728743,1.994326516,1.996578818,1.999772235,2.003198863,2.006554178,2.009710365,2.012621082
10/4/2001,2.112547418,2.008482645,1.97917525,1.97276338,1.973879709,1.977656149,1.982285577,1.987029136,1.991576654,1.995805343,1.999678226
10/5/2001,2.042500094,1.922387537,1.893684994,1.892022869,1.898837475,1.908289667,1.918242045,1.927851412,1.936793231,1.9449676,1.952374964
10/9/2001,2.047329901,1.936891321,1.910011764,1.908131425,1.914110854,1.922554791,1.931488721,1.940132821,1.94818554,1.955552349,1.962231245
10/10/2001,2.071218703,1.954768715,1.924590965,1.920544881,1.924932842,1.932134985,1.940065956,1.94788157,1.955238741,1.962014217,1.968185178
10/11/2001,2.125695967,2.011870204,1.978745877,1.970655322,1.970974274,1.974385552,1.978882556,1.983624253,1.988243575,1.992584449,1.996589894
10/12/2001,2.083912271,1.981173174,1.953925003,1.94963015,1.952710179,1.95825973,1.964473672,1.970627028,1.976427026,1.98176858,1.986631394
10/15/2001,2.074392887,1.972544861,1.946201388,1.9426949,1.946459071,1.952599629,1.959324311,1.965920222,1.972105098,1.977782741,1.982940301
10/16/2001,2.070056587,1.971326806,1.946080332,1.94304931,1.947039685,1.953287005,1.960055346,1.966659954,1.97283388,1.978489726,1.983619848
10/17/2001,2.109089307,2.019725271,1.993927252,1.988049367,1.988724081,1.991715709,1.995459313,1.999318114,2.003025695,2.006476533,2.009638331
10/18/2001,2.071346822,1.983781752,1.960993725,1.958102706,1.961492663,1.966895427,1.972763642,1.97849071,1.98384192,1.988741342,1.993183039
10/19/2001,2.083484681,2.007067879,1.986180079,1.982697173,1.984744562,1.988604653,1.992934764,1.997208839,2.001221469,2.004903239,2.00824439
10/22/2001,2.129773143,2.065742604,2.044973954,2.038457838,2.036696362,2.036703716,2.037392269,2.038321746,2.039304297,2.040259197,2.041153579
10/23/2001,2.122166776,2.060127432,2.039991687,2.033861988,2.032421908,2.032720224,2.033677787,2.034856416,2.036068876,2.037234973,2.038322615
10/24/2001,2.050702293,1.987592391,1.97225089,1.971802182,1.975793061,1.981016016,1.986357499,1.991411904,1.996044195,2.000229232,2.00398665
10/25/2001,1.968925557,1.899223278,1.887734811,1.893351724,1.903600774,1.914710247,1.925409222,1.935271968,1.944193647,1.95219676,1.959352472
10/26/2001,1.951539952,1.880241638,1.869620734,1.876596562,1.888231232,1.900631943,1.912497265,1.923400299,1.933245194,1.942066544,1.949947921
10/29/2001,1.892551271,1.814526084,1.806320932,1.817681343,1.833948983,1.850745194,1.866626778,1.881141662,1.894212093,1.905906291,1.916345513
10/30/2001,1.781073899,1.690920994,1.686890509,1.706219094,1.731026305,1.755990102,1.779377228,1.800671373,1.819816917,1.836937058,1.852218246
10/31/2001,1.783496285,1.662455103,1.649682248,1.667083731,1.69248159,1.719045102,1.74441862,1.767799601,1.788994303,1.808059837,1.825153766
11/1/2001,1.822597911,1.701654048,1.686550529,1.701191652,1.723876245,1.747918921,1.771002599,1.792324913,1.811677641,1.829098205,1.844723384
11/2/2001,1.781146702,1.673735202,1.66472487,1.682963366,1.708127565,1.73403381,1.758590625,1.781115381,1.801471347,1.819742416,1.836097525
11/5/2001,1.756238123,1.648252406,1.640785498,1.660972524,1.688033101,1.71567196,1.7417772,1.765674022,1.787242369,1.806584698,1.823887771
11/6/2001,1.650498481,1.55220792,1.554014834,1.582519591,1.61689149,1.65092541,1.682621939,1.711414088,1.737278238,1.760400824,1.781040832
11/7/2001,1.631400007,1.544016082,1.549594704,1.579779469,1.615048049,1.649611325,1.681641524,1.710654311,1.736669964,1.759899899,1.780618074
11/8/2001,1.720061507,1.638395449,1.639269832,1.66268308,1.691124413,1.719339721,1.745634735,1.769526982,1.790992646,1.810184892,1.827318003
11/9/2001,1.766745706,1.686351038,1.684189762,1.703886903,1.728745917,1.753701495,1.777089525,1.798409155,1.817603465,1.834789848,1.850148646
11/13/2001,1.815666146,1.743152896,1.739548724,1.755679336,1.776600256,1.797756719,1.817643852,1.835799334,1.852158816,1.866814779,1.879917084
11/14/2001,1.9137369,1.856802202,1.85039888,1.859504887,1.872625729,1.886230939,1.899141638,1.910979012,1.921668761,1.9312571,1.939835441
11/15/2001,2.119470488,2.076958183,2.059728534,2.053072838,2.050263789,2.049045482,2.04855997,2.048436073,2.048497601,2.048654974,2.048860185
11/16/2001,2.171655457,2.127613252,2.10609548,2.095107561,2.088361012,2.083663634,2.080131231,2.077344179,2.075075627,2.073189371,2.071596497
11/19/2001,2.020651783,1.967479478,1.953921246,1.954300521,1.959033419,1.965032896,1.971184448,1.977058995,1.982498773,1.987461877,1.99195725
11/20/2001,2.014409854,1.957970768,1.944010969,1.944737616,1.950031061,1.956639812,1.963388015,1.969822463,1.97577691,1.981208045,1.986126668
11/21/2001,2.149982047,2.105036772,2.084762873,2.075407873,2.070274441,2.067069605,2.064885537,2.063304191,2.062109221,2.061177699,2.060434226
11/23/2001,2.2121236,2.178962501,2.157289884,2.143466659,2.13326728,2.125126543,2.118370349,2.112643485,2.107726502,2.103467575,2.099753554
11/26/2001,2.219827129,2.189813039,2.168312831,2.153941121,2.143017458,2.134138594,2.126685361,2.120320371,2.114827455,2.110052141,2.105876333
11/27/2001,2.076027557,2.034020003,2.018970545,2.015066687,2.015044477,2.016473442,2.018435361,2.020543164,2.022624445,2.024602369,2.026445433
11/28/2001,2.056964076,2.017916226,2.004422222,2.001795094,2.002895456,2.00532237,2.00817359,2.011074269,2.013862649,2.016471531,2.018878173
11/29/2001,1.833716508,1.769997944,1.76551787,1.779322495,1.797824899,1.816786543,1.834763012,1.851278228,1.866233918,1.879686263,1.891752211
11/30/2001,1.796577924,1.730539877,1.727962995,1.744536717,1.765849203,1.787436742,1.807795253,1.82644434,1.843301398,1.858444915,1.872015329
12/3/2001,1.790657843,1.713119271,1.708197961,1.724905878,1.747135617,1.769882144,1.791436465,1.811234539,1.829160547,1.845282496,1.859740935
12/4/2001,1.781968802,1.714748747,1.712906834,1.730617391,1.7530915,1.775760861,1.797095054,1.816612873,1.834239625,1.850064299,1.864238016
12/5/2001,2.000482155,1.969104619,1.961625504,1.963871686,1.968998733,1.974804942,1.980522748,1.985875523,1.990776455,1.995217033,1.999221225
12/6/2001,2.058622546,2.031771179,2.021064451,2.018693014,2.01919348,2.020722233,2.022594761,2.024529124,2.026403676,2.028166962,2.029800207
12/7/2001,2.020055697,2.017214192,2.014866567,2.016122728,2.018425382,2.020914291,2.023312597,2.025532798,2.027554912,2.029384073,2.03103442
12/10/2001,1.925048166,1.918997882,1.92202731,1.930330076,1.939639481,1.94862821,1.956903905,1.964381291,1.97108451,1.977076063,1.982428955
12/11/2001,1.817126751,1.799455238,1.806839186,1.823042806,1.840719023,1.85766143,1.873216993,1.887250726,1.89981622,1.911034427,1.921044884
12/12/2001,1.7598637,1.725973114,1.733240765,1.753394393,1.775972294,1.79783363,1.818009907,1.83626639,1.852641859,1.86727718,1.880345148
12/13/2001,1.885806348,1.875169336,1.879633075,1.890787425,1.903158761,1.915071868,1.926029572,1.935924694,1.944790681,1.952710901,1.959782596
12/14/2001,2.001919955,2.004497624,2.004563858,2.007307788,2.010681563,2.014004507,2.017080968,2.019867267,2.022370227,2.024612924,2.026622305
12/17/2001,1.996938098,2.001900006,2.002661691,2.005723132,2.009286431,2.012743506,2.015925622,2.018800541,2.021380474,2.023691304,2.025761615
12/18/2001,1.914438508,1.9128033,1.917263198,1.926337982,1.93616052,1.94553059,1.954108832,1.961835959,1.968750552,1.97492399,1.98043521
12/19/2001,1.94374182,1.949233644,1.953667724,1.960851741,1.968330236,1.975333299,1.981672701,1.987340821,1.992387362,1.996877412,2.000876343
12/20/2001,1.997647454,2.018089832,2.0227761,2.026450385,2.029479191,2.031966651,2.034030897,2.035768526,2.037251763,2.038533507,2.039652637
12/21/2001,2.039328431,2.075316775,2.081161337,2.08220985,2.081609004,2.080324232,2.07878017,2.077182608,2.075632918,2.074178734,2.072839096
12/24/2001,2.064987686,2.099134632,2.102852182,2.101901594,2.099504829,2.096632271,2.093691788,2.090867316,2.088238572,2.085833433,2.083653514
12/26/2001,2.119448291,2.152754257,2.152623534,2.147457618,2.141090845,2.134631369,2.128498255,2.122848082,2.11772224,2.113109212,2.108973812
12/27/2001,2.016624138,2.045077328,2.050668323,2.053291731,2.05469839,2.055443647,2.055813093,2.055967467,2.056000195,2.055966252,2.055897983
12/28/2001,1.978266771,2.004322748,2.01179773,2.017198666,2.02145008,2.024871636,2.027681669,2.030031655,2.032027549,2.033744719,2.035237895
12/31/2001,1.895423297,1.906453635,1.915730768,1.926977754,1.937884326,1.947806657,1.956649844,1.964478361,1.971399181,1.977523602,1.982954658
1/2/2002,2.037497062,2.057049102,2.059104661,2.059831065,2.060036661,2.059947571,2.059702687,2.059386161,2.059046984,2.058712372,2.058396364
1/3/2002,2.020812501,2.050559597,2.056280767,2.058641619,2.059687474,2.060060935,2.060077282,2.059907229,2.059646403,2.059348753,2.059044315
1/4/2002,2.021710476,2.048815865,2.05374848,2.055876399,2.056905184,2.057355922,2.057491579,2.057457513,2.057336278,2.057174965,2.057000102
1/7/2002,1.936091924,1.962417499,1.972848739,1.981519104,1.988866845,1.995093055,2.000402493,2.00496601,2.008918666,2.01236627,2.015392188
1/8/2002,1.941935493,1.967562663,1.977540421,1.985806065,1.992789668,1.998690064,2.003708948,2.00801378,2.01173623,2.014978881,2.017822124
1/9/2002,1.928348607,1.958461247,1.970419247,1.979827614,1.987599636,1.994095734,1.999588464,2.004282483,2.008331526,2.011852485,2.014935659
1/10/2002,1.961057236,2.004110862,2.017330573,2.024747336,2.029664038,2.033161896,2.035771223,2.037790889,2.039402015,2.040719783,2.041820177
1/11/2002,1.79573141,1.8374462,1.861632812,1.881855597,1.89904387,1.91371232,1.926303305,1.937177591,1.946624756,1.954877474,1.962123892
1/14/2002,1.807780011,1.848689574,1.872093105,1.891519578,1.907947707,1.921914303,1.933867349,1.944166452,1.953097195,1.960887149,1.96771909
1/15/2002,1.819834381,1.851893212,1.872040682,1.890087369,1.905888144,1.919580186,1.931440435,1.941744599,1.950733424,1.958609239,1.965540175
1/16/2002,1.826765313,1.842929567,1.858594814,1.875540491,1.891428206,1.905675396,1.918271203,1.929362141,1.93912799,1.947742477,1.955361425
1/17/2002,1.954953555,1.978828631,1.98760063,1.994785343,2.000858733,2.005986451,2.010343421,2.014077231,2.017304152,2.020114504,2.022578745
1/18/2002,1.927809585,1.94789875,1.957622605,1.96682052,1.97506896,1.98227571,1.988538343,1.993988411,1.998749035,2.002925762,2.006606644
1/22/2002,1.979121884,1.999289598,2.005469204,2.010621244,2.015032964,2.01876937,2.021944852,2.024665577,2.027017222,2.029066505,2.030865202
1/23/2002,2.059255068,2.103716487,2.110928229,2.110983502,2.108713851,2.105602046,2.102264171,2.098981355,2.095881709,2.093017651,2.090402881
1/24/2002,2.14712027,2.200353268,2.203591333,2.19701209,2.187854117,2.178257079,2.169019268,2.160445605,2.152630412,2.14557259,2.139228079
1/25/2002,2.179439138,2.242094227,2.245464912,2.23670941,2.224812897,2.212449462,2.200601698,2.189635225,2.179655729,2.170652902,2.162565259
1/28/2002,2.17805491,2.232568365,2.23393099,2.224948114,2.213428972,2.201661302,2.190474942,2.180168724,2.170818426,2.16240118,2.15485153
1/29/2002,2.053719644,2.094382685,2.100748504,2.100919882,2.099101777,2.096553321,2.093800667,2.091085753,2.08851964,2.086148253,2.083984061
1/30/2002,2.137020009,2.193293667,2.198277822,2.192753945,2.184319575,2.175251988,2.166416898,2.158158024,2.150594168,2.1437406,2.137564641
1/31/2002,2.231180918,2.293349723,2.293587222,2.281101185,2.2655736,2.24986335,2.234993975,2.221324009,2.208934937,2.197786991,2.187788921
2/1/2002,2.201603555,2.27020336,2.27420819,2.264336641,2.250807615,2.236698948,2.223147707,2.210581766,2.199129366,2.188784266,2.179480258
2/4/2002,2.147489947,2.21264651,2.219721723,2.214094532,2.204792765,2.19458768,2.184546396,2.175102937,2.166417209,2.158521658,2.151388561
2/5/2002,2.135903352,2.185328114,2.188990594,2.183502977,2.17552232,2.167030204,2.158783996,2.151085399,2.144037909,2.137653006,2.131899286
2/6/2002,2.133220478,2.19437613,2.201373426,2.196657864,2.188519836,2.179500922,2.170586437,2.16218174,2.154439812,2.147395575,2.141027763
2/7/2002,2.145694875,2.211966518,2.219344638,2.213778584,2.204482128,2.194271405,2.18422586,2.174782405,2.166100852,2.158212721,2.151089269
2/8/2002,2.093712035,2.158330966,2.169059826,2.167669635,2.162404573,2.155860102,2.149080807,2.14252486,2.136390149,2.130749165,2.125611916
2/11/2002,2.095502573,2.147181949,2.15448248,2.152420984,2.147456149,2.141586096,2.135615075,2.129893533,2.124569035,2.119691122,2.115260651
