,TIPSY02,TIPSY03,TIPSY04,TIPSY05,TIPSY06,TIPSY07,TIPSY08,TIPSY09,TIPSY10,TIPSY11,TIPSY12,TIPSY13,TIPSY14,TIPSY15,TIPSY16,TIPSY17,TIPSY18,TIPSY19,TIPSY20,TIPSPY02,TIPSPY03,TIPSPY04,TIPSPY05,TIPSPY06,TIPSPY07,TIPSPY08,TIPSPY09,TIPSPY10,TIPSPY11,TIPSPY12,TIPSPY13,TIPSPY14,TIPSPY15,TIPSPY16,TIPSPY17,TIPSPY18,TIPSPY19,TIPSPY20,TIPSF02,TIPSF03,TIPSF04,TIPSF05,TIPSF06,TIPSF07,TIPSF08,TIPSF09,TIPSF10,TIPSF11,TIPSF12,TIPSF13,TIPSF14,TIPSF15,TIPSF16,TIPSF17,TIPSF18,TIPSF19,TIPSF20,TIPS1F04,TIPS1F09,TIPS5F5,BKEVENY02,BKEVENY03,BKEVENY04,BKEVENY05,BKEVENY06,BKEVENY07,BKEVENY08,BKEVENY09,BKEVENY10,BKEVENY11,BKEVENY12,BKEVENY13,BKEVENY14,BKEVENY15,BKEVENY16,BKEVENY17,BKEVENY18,BKEVENY19,BKEVENY20,BKEVEN02,BKEVEN03,BKEVEN04,BKEVEN05,BKEVEN06,BKEVEN07,BKEVEN08,BKEVEN09,BKEVEN10,BKEVEN11,BKEVEN12,BKEVEN13,BKEVEN14,BKEVEN15,BKEVEN16,BKEVEN17,BKEVEN18,BKEVEN19,BKEVEN20,BKEVENF02,BKEVENF03,BKEVENF04,BKEVENF05,BKEVENF06,BKEVENF07,BKEVENF08,BKEVENF09,BKEVENF10,BKEVENF11,BKEVENF12,BKEVENF13,BKEVENF14,BKEVENF15,BKEVENF16,BKEVENF17,BKEVENF18,BKEVENF19,BKEVENF20,BKEVEN1F4,BKEVEN1F9,BKEVEN5F5,BETA0,BETA1,BETA2,BETA3,TAU1,TAU2
2009-02-03,2.0252,1.7815,1.7904,1.8411,1.8941,1.9448,1.994,2.0427,2.091,2.1388,2.1857,2.2314,2.2756,2.3181,2.3588,2.3975,2.4343,2.4691,2.5019,2.056,1.8057,1.8103,1.8576,1.9075,1.9552,2.0015,2.0469,2.0917,2.1356,2.1783,2.2196,2.259,2.2966,2.3322,2.3657,2.3972,2.4267,2.4543,0.8946,1.6231,1.9613,2.11,2.2049,2.2933,2.3853,2.4793,2.5719,2.66,2.7419,2.8164,2.8831,2.9423,2.9941,3.0392,3.0781,3.1115,3.1401,2.0542,2.5417,2.3503,-1.1832,-0.574,-0.1775,0.1809,0.5173,0.8222,1.0873,1.3084,1.4854,1.6204,1.7168,1.7788,1.8107,1.8168,1.801,1.7671,1.7184,1.658,1.5884,-1.2014,-0.5952,-0.2051,0.1404,0.4577,0.7387,0.9769,1.1709,1.3228,1.4363,1.5164,1.5679,1.5958,1.604,1.5964,1.5761,1.5458,1.5078,1.4638,0.6062,0.7627,1.2998,1.9233,2.452,2.8242,3.0339,3.0981,3.0405,2.8863,2.659,2.3798,2.0666,1.734,1.3944,1.0568,0.7284,0.4143,0.1179,1.6193,3.1022,2.7803,3.28929756,7.10065742,-11.4154714,-3.04676206,0.71608762,4.41882396
2009-02-02,2.0563,1.8049,1.7879,1.8151,1.85,1.8873,1.9267,1.9683,2.0116,2.056,2.1006,2.1451,2.1887,2.2312,2.2723,2.3118,2.3495,2.3854,2.4195,2.0862,1.8287,1.808,1.8322,1.8645,1.8993,1.9362,1.975,2.0151,2.0558,2.0965,2.1366,2.1756,2.2132,2.2492,2.2834,2.3158,2.3462,2.3749,0.9676,1.5767,1.8554,1.98,2.0673,2.1557,2.2515,2.3513,2.4509,2.5467,2.6363,2.7185,2.7926,2.8587,2.9171,2.9681,3.0124,3.0507,3.0837,1.9332,2.4156,2.2161,-1.2952,-0.6981,-0.2899,0.0827,0.4319,0.7478,1.0224,1.2517,1.4355,1.5758,1.6762,1.7406,1.7736,1.7792,1.7617,1.7249,1.6722,1.6067,1.5311,-1.3111,-0.7174,-0.3157,0.0444,0.375,0.6675,0.9156,1.1179,1.2764,1.3953,1.4791,1.533,1.5618,1.5698,1.5607,1.5381,1.5046,1.4626,1.4139,0.4066,0.6577,1.2445,1.8933,2.4379,2.8217,3.0399,3.1087,3.0514,2.8927,2.6565,2.364,2.0335,1.6805,1.3176,0.9548,0.5997,0.258,-0.0663,1.5775,3.1135,2.7784,3.2616877,6.43423018,-10.2281639,-3.34195067,0.71242356,4.52689247
2009-01-30,2.0961,1.8555,1.8447,1.8761,1.9134,1.9519,1.9924,2.0352,2.0801,2.1267,2.1743,2.2222,2.2698,2.3166,2.3624,2.4067,2.4495,2.4905,2.5298,2.1259,1.8795,1.865,1.8934,1.928,1.964,2.0018,2.0416,2.0832,2.1259,2.1691,2.2122,2.2545,2.2957,2.3355,2.3736,2.4099,2.4443,2.4768,1.0436,1.6494,1.9332,2.0569,2.1407,2.2275,2.3252,2.4307,2.5391,2.6459,2.7482,2.8439,2.932,3.0119,3.0836,3.1475,3.2039,3.2534,3.2967,2.0118,2.5002,2.2926,-1.2797,-0.6749,-0.2592,0.12,0.4757,0.798,1.078,1.3117,1.4986,1.6405,1.7409,1.8039,1.834,1.8355,1.8126,1.7693,1.7092,1.6355,1.5509,-1.2954,-0.6948,-0.2863,0.0794,0.4153,0.7126,0.9648,1.1702,1.3304,1.4497,1.533,1.5852,1.6114,1.6161,1.603,1.5758,1.5374,1.49,1.4357,0.4291,0.706,1.3024,1.9633,2.5206,2.9136,3.1358,3.2027,3.1377,2.9664,2.7129,2.3993,2.0445,1.6648,1.2735,0.881,0.4956,0.1235,-0.231,1.6417,3.2056,2.867,3.55443691,5.70611157,-10.12953941,-3.87441343,0.7399556,4.84507942
2009-01-29,2.2842,1.9922,1.9624,1.9814,2.0092,2.0402,2.0743,2.1113,2.1507,2.1918,2.2338,2.276,2.3179,2.3591,2.3992,2.4379,2.4752,2.5108,2.5448,2.322,2.0223,1.9878,2.0032,2.0281,2.0565,2.0879,2.122,2.1581,2.1954,2.2334,2.2712,2.3083,2.3444,2.3791,2.4124,2.444,2.4739,2.5021,1.0364,1.707,1.9925,2.1086,2.1867,2.2681,2.3591,2.4561,2.5543,2.65,2.7405,2.8243,2.9006,2.9693,3.0303,3.0842,3.1314,3.1725,3.2081,2.0677,2.5209,2.3292,-1.4584,-0.7969,-0.3608,0.0297,0.3923,0.719,1.002,1.2383,1.4278,1.5727,1.6765,1.7435,1.7779,1.784,1.7661,1.728,1.6731,1.6047,1.5255,-1.4787,-0.8212,-0.392,-0.0147,0.3283,0.6301,0.8856,1.0937,1.257,1.3797,1.4664,1.5225,1.553,1.5619,1.5533,1.5305,1.4965,1.4534,1.4033,0.4618,0.6723,1.2588,1.9168,2.4695,2.8591,3.0812,3.152,3.0947,2.9337,2.6925,2.3922,2.0515,1.6857,1.308,0.9284,0.5551,0.1941,-0.1502,1.5964,3.1577,2.8156,3.40971798,7.86130338,-11.600435,-3.39407061,0.69222281,4.67660723
2009-01-28,2.3339,2.02,1.9769,1.9849,2.0051,2.0315,2.063,2.0985,2.137,2.1774,2.2186,2.26,2.3008,2.3407,2.3793,2.4163,2.4518,2.4855,2.5174,2.3757,2.0527,2.0046,2.0089,2.0261,2.0498,2.0786,2.1111,2.1462,2.1829,2.22,2.257,2.2931,2.3281,2.3615,2.3934,2.4235,2.4518,2.4784,1.0007,1.6928,1.9573,2.0652,2.1468,2.2353,2.3325,2.4335,2.5331,2.6278,2.7156,2.7954,2.8667,2.9297,2.9849,3.0327,3.0739,3.1093,3.1394,2.0267,2.4989,2.2978,-1.6049,-0.9467,-0.513,-0.1208,0.2446,0.5739,0.8595,1.0984,1.2907,1.4386,1.5458,1.6162,1.6543,1.6644,1.6505,1.6167,1.5662,1.5022,1.4276,-1.6272,-0.9715,-0.5438,-0.1637,0.1831,0.4888,0.7477,0.9594,1.1259,1.2516,1.3417,1.4009,1.4345,1.4465,1.441,1.4212,1.3901,1.3499,1.3027,0.3385,0.505,1.108,1.7794,2.3383,2.7321,2.9592,3.0362,2.9865,2.8343,2.6025,2.3122,1.9818,1.6266,1.2594,0.8904,0.5275,0.1766,-0.1578,1.452,3.0439,2.6902,3.29521247,9.60116555,-12.79090656,-3.26913014,0.64403894,4.38476843
2009-01-27,2.3478,2.0034,1.9403,1.9356,1.9472,1.9671,1.9931,2.0235,2.057,2.0923,2.1284,2.1647,2.2005,2.2353,2.2689,2.3011,2.3318,2.361,2.3885,2.3905,2.0367,1.9686,1.9602,1.969,1.9864,2.0098,2.0375,2.0679,2.1,2.1326,2.1651,2.1968,2.2275,2.2568,2.2847,2.311,2.3357,2.3589,0.943,1.6015,1.8576,1.9649,2.0452,2.1298,2.2205,2.3129,2.4027,2.4871,2.5644,2.6339,2.6955,2.7493,2.796,2.8362,2.8705,2.8996,2.9242,1.9255,2.3719,2.1862,-1.6645,-1.0061,-0.5688,-0.1726,0.1966,0.5291,0.817,1.0574,1.2503,1.3981,1.5047,1.5741,1.6111,1.6201,1.6053,1.5708,1.5201,1.4562,1.3822,-1.6867,-1.0305,-0.5986,-0.2138,0.1375,0.4473,0.7095,0.9234,1.0917,1.2185,1.3089,1.3684,1.4018,1.4135,1.4076,1.3875,1.3559,1.3155,1.268,0.2705,0.4539,1.0682,1.7473,2.3113,2.7069,2.9322,3.0048,2.9488,2.7896,2.5513,2.2559,1.9223,1.5664,1.201,0.8363,0.4801,0.1382,-0.1854,1.4161,3.0089,2.6622,3.04552283,9.93703921,-12.34632479,-2.8856649,0.63835234,4.23622038
2009-01-26,2.4953,2.1714,2.1126,2.1133,2.129,2.1506,2.176,2.2043,2.2345,2.2661,2.2982,2.3304,2.3621,2.3931,2.423,2.4518,2.4793,2.5055,2.5303,2.5365,2.2051,2.1416,2.1388,2.1517,2.1707,2.1935,2.2191,2.2465,2.275,2.3038,2.3324,2.3604,2.3874,2.4134,2.4381,2.4615,2.4835,2.5042,1.2141,1.7824,2.0507,2.1685,2.2445,2.3163,2.3916,2.4688,2.545,2.6176,2.685,2.7464,2.8015,2.8503,2.8931,2.9303,2.9625,2.9901,3.0137,2.1272,2.5228,2.366,-1.7797,-1.1283,-0.68,-0.2734,0.1068,0.4515,0.7524,1.0055,1.2105,1.3693,1.4854,1.563,1.6069,1.6214,1.6111,1.5798,1.5315,1.4692,1.396,-1.7978,-1.1511,-0.7094,-0.3158,0.0447,0.3644,0.6372,0.8614,1.0392,1.1746,1.2729,1.3391,1.3783,1.3952,1.3937,1.3772,1.3489,1.311,1.2659,0.0555,0.3629,0.9993,1.6984,2.2916,2.7185,2.9713,3.0654,3.0242,2.8738,2.6391,2.343,2.0051,1.6423,1.2681,0.8935,0.5266,0.1737,-0.161,1.3558,3.0785,2.6807,3.1374846,7.40149662,-9.8048075,-2.51057633,0.70700514,4.42670891
2009-01-23,2.5393,2.205,2.1402,2.1372,2.1517,2.174,2.2011,2.2316,2.2642,2.2979,2.332,2.3657,2.3986,2.4305,2.461,2.49,2.5176,2.5436,2.5681,2.5826,2.2402,2.1706,2.164,2.1755,2.195,2.2194,2.247,2.2765,2.3068,2.3373,2.3672,2.3962,2.424,2.4504,2.4753,2.4987,2.5206,2.5411,1.2228,1.7946,2.0585,2.1804,2.2662,2.3488,2.4333,2.5172,2.5976,2.6721,2.7397,2.7998,2.8526,2.8983,2.9376,2.9711,2.9995,3.0234,3.0435,2.1365,2.5741,2.4014,-1.8491,-1.1953,-0.7479,-0.3436,0.0328,0.3726,0.6685,0.9167,1.1173,1.2724,1.3856,1.4612,1.5036,1.5173,1.5068,1.476,1.4283,1.3671,1.2953,-1.868,-1.2186,-0.7776,-0.3857,-0.0282,0.2876,0.5561,0.7764,0.9508,1.0834,1.1794,1.244,1.282,1.2982,1.2963,1.28,1.2519,1.2145,1.1698,0.0043,0.295,0.9254,1.6129,2.1912,2.6042,2.8467,2.9344,2.8906,2.7408,2.5092,2.2182,1.8868,1.5315,1.1653,0.7989,0.4402,0.0953,-0.2318,1.276,2.9439,2.5641,3.13795105,7.95598946,-10.08892076,-2.53612728,0.68346984,4.10340101
2009-01-22,2.7268,2.2999,2.1964,2.1822,2.1954,2.2187,2.2467,2.277,2.3083,2.3397,2.3706,2.4005,2.4291,2.4562,2.4819,2.5059,2.5285,2.5495,2.5692,2.7755,2.34,2.2311,2.2129,2.2226,2.2427,2.2676,2.2948,2.3229,2.351,2.3785,2.4049,2.43,2.4537,2.4758,2.4965,2.5157,2.5335,2.5499,1.1692,1.704,2.0313,2.2037,2.3134,2.4019,2.482,2.5559,2.6232,2.6832,2.7358,2.7811,2.8198,2.8523,2.8795,2.902,2.9206,2.9358,2.9482,2.1368,2.6068,2.4451,-2.0992,-1.3507,-0.8585,-0.4356,-0.0508,0.294,0.5934,0.8446,1.0479,1.2055,1.3209,1.3986,1.4432,1.4592,1.4507,1.4221,1.3768,1.3181,1.2488,-2.1182,-1.3764,-0.891,-0.4805,-0.1145,0.2062,0.4783,0.7015,0.8785,1.0136,1.112,1.1789,1.2194,1.2378,1.2384,1.2242,1.1983,1.1633,1.1208,-0.0071,0.3391,0.9266,1.5798,2.1438,2.5537,2.7975,2.8878,2.8469,2.6999,2.4712,2.1835,1.856,1.5052,1.1443,0.7838,0.4316,0.0938,-0.2257,1.2582,2.8981,2.5169,2.99936944,7.52600251,-9.06853544,-2.05626984,0.76482055,3.72034075
2009-01-21,2.9792,2.4809,2.3076,2.2426,2.2251,2.2336,2.2575,2.2907,2.329,2.3698,2.4111,2.4518,2.4911,2.5285,2.5639,2.597,2.6279,2.6567,2.6834,3.0359,2.5279,2.3492,2.2802,2.2594,2.2645,2.2848,2.314,2.3481,2.3843,2.4208,2.4564,2.4906,2.5228,2.553,2.5811,2.607,2.631,2.653,1.2949,1.6598,1.8967,2.0628,2.2118,2.3559,2.4925,2.6176,2.7284,2.8241,2.9052,2.973,3.0288,3.0745,3.1114,3.1411,3.1649,3.1839,3.1988,1.9922,2.692,2.4234,-2.3307,-1.5227,-0.975,-0.5164,-0.1157,0.2299,0.5207,0.7579,0.9446,1.0847,1.1832,1.2449,1.2748,1.2776,1.2575,1.2186,1.1645,1.0982,1.0225,-2.3514,-1.5516,-1.0119,-0.5659,-0.1835,0.1397,0.4055,0.6176,0.781,0.9019,0.9865,1.0403,1.0686,1.0762,1.0669,1.044,1.0105,0.9686,0.9202,-0.132,0.352,0.9964,1.6248,2.1232,2.457,2.6298,2.6597,2.571,2.3881,2.1341,1.8296,1.4926,1.1376,0.7767,0.4193,0.0722,-0.2592,-0.5714,1.3211,2.6417,2.3946,3.25271323,8.04127259,-8.06609108,-3.43803035,0.68135614,3.36849107
2009-01-20,2.8261,2.3577,2.1469,2.0499,2.0132,2.0097,2.0243,2.0483,2.0764,2.1058,2.1347,2.1622,2.1879,2.2117,2.2334,2.2533,2.2714,2.2879,2.303,2.9578,2.445,2.2155,2.1082,2.0646,2.0556,2.0653,2.0847,2.1084,2.1336,2.1584,2.1821,2.2041,2.2244,2.2428,2.2596,2.2749,2.2887,2.3013,1.3465,1.4593,1.5811,1.7457,1.9123,2.0618,2.1874,2.2886,2.3678,2.4286,2.4745,2.5087,2.534,2.5525,2.5659,2.5756,2.5826,2.5876,2.5912,1.6687,2.3434,2.1086,-2.2419,-1.4878,-0.9265,-0.4585,-0.0592,0.2805,0.5653,0.7991,0.986,1.1298,1.2352,1.3064,1.3479,1.3636,1.3578,1.3338,1.2949,1.244,1.1835,-2.3387,-1.5574,-0.9903,-0.5272,-0.1403,0.1818,0.446,0.6583,0.8248,0.9514,1.0436,1.1067,1.1456,1.1643,1.1664,1.1551,1.1327,1.1018,1.0639,-0.2947,0.3916,1.1059,1.6987,2.1517,2.4614,2.6349,2.6859,2.6321,2.4924,2.2857,2.0296,1.7396,1.4294,1.1102,0.7907,0.4781,0.1776,-0.1073,1.4173,2.6849,2.4215,2.59970934,240.3373174,-230.9656409,-3.15031254,0.20589637,2.5039562
2009-01-16,3.1363,2.4902,2.2458,2.1403,2.0934,2.0763,2.0761,2.086,2.1018,2.1209,2.1415,2.1625,2.1833,2.2034,2.2225,2.2406,2.2575,2.2732,2.2879,3.2031,2.5444,2.293,2.1828,2.1324,2.1121,2.109,2.116,2.1288,2.1449,2.1626,2.1806,2.1984,2.2156,2.2319,2.2472,2.2614,2.2746,2.2869,1.0318,1.3726,1.6312,1.7952,1.9191,2.0261,2.1218,2.2063,2.2795,2.3416,2.3933,2.4357,2.4702,2.4979,2.52,2.5375,2.5513,2.5622,2.5706,1.7256,2.2564,2.0699,-2.5469,-1.6192,-1.0331,-0.5677,-0.1701,0.1714,0.4601,0.6982,0.8889,1.036,1.1439,1.2171,1.2601,1.2772,1.2725,1.2495,1.2117,1.1619,1.1026,-2.5722,-1.6537,-1.074,-0.6188,-0.2363,0.0864,0.3538,0.5703,0.7407,0.8707,0.9656,1.0309,1.0712,1.0909,1.0937,1.0828,1.0609,1.0301,0.9924,0.0236,0.4586,1.0071,1.5717,2.0423,2.3747,2.5639,2.6229,2.5712,2.4303,2.2212,1.9627,1.6711,1.3604,1.0419,0.7243,0.4145,0.1175,-0.1632,1.2968,2.6224,2.3365,2.59911582,9.42529335,-7.95369916,-2.30268808,0.72972413,3.21570433
2009-01-15,3.4323,2.6309,2.3277,2.1881,2.1182,2.0854,2.0749,2.0784,2.0907,2.1084,2.1291,2.1514,2.1741,2.1966,2.2185,2.2395,2.2593,2.2781,2.2957,3.5239,2.7013,2.3874,2.2412,2.1666,2.1299,2.1159,2.1161,2.125,2.1393,2.1566,2.1753,2.1946,2.2136,2.232,2.2495,2.2661,2.2816,2.2961,0.7741,1.2608,1.5438,1.705,1.8303,1.946,2.0552,2.1556,2.2452,2.3232,2.3898,2.4457,2.4922,2.5304,2.5615,2.5867,2.607,2.6232,2.6362,1.6362,2.2134,1.9988,-2.8696,-1.8228,-1.208,-0.7314,-0.3267,0.0213,0.3166,0.5622,0.7611,0.9172,1.0345,1.1173,1.1699,1.1965,1.2007,1.1862,1.1564,1.1137,1.0608,-2.9095,-1.8689,-1.2575,-0.7886,-0.3965,-0.0654,0.2103,0.435,0.614,0.7523,0.8555,0.9287,0.9766,1.0034,1.0128,1.0081,0.9916,0.966,0.933,0.1773,0.4073,0.8953,1.4494,1.9247,2.2695,2.4767,2.5574,2.5295,2.4127,2.2264,1.9885,1.7146,1.4182,1.1106,0.8004,0.4949,0.1994,-0.0825,1.1771,2.5679,2.2423,2.68402328,13.61554885,-11.29508209,-2.76613619,0.66730311,3.43742606
2009-01-14,3.4373,2.6067,2.2571,2.1071,2.0438,2.0205,2.0169,2.0237,2.0362,2.0518,2.0689,2.0866,2.1044,2.1217,2.1384,2.1543,2.1694,2.1835,2.1969,3.5127,2.669,2.3113,2.1558,2.0881,2.0609,2.054,2.0576,2.067,2.0796,2.0939,2.1088,2.1237,2.1383,2.1524,2.1657,2.1783,2.1901,2.2011,0.9375,1.0459,1.3692,1.6307,1.8128,1.9414,2.0382,2.1156,2.1797,2.2339,2.2796,2.3182,2.3505,2.3773,2.3995,2.4177,2.4325,2.4446,2.4543,1.5127,2.1601,1.9707,-2.8939,-1.8196,-1.1567,-0.6661,-0.2634,0.0798,0.3728,0.6192,0.8215,0.9826,1.1059,1.1952,1.2542,1.2869,1.297,1.288,1.2629,1.2248,1.1759,-2.9178,-1.858,-1.2018,-0.7199,-0.3302,-0.004,0.2688,0.4938,0.6754,0.8179,0.9261,1.0046,1.058,1.0899,1.1042,1.104,1.0918,1.07,1.0404,-0.0135,0.6022,1.0622,1.5292,1.9594,2.3006,2.5267,2.6344,2.6337,2.5405,2.3735,2.1504,1.8875,1.5989,1.2965,0.9897,0.6862,0.3916,0.1101,1.2993,2.6599,2.2973,2.4926512,8.01418947,-7.68589194,-1.78432229,1.04958321,3.59986158
2009-01-13,3.3952,2.5895,2.2591,2.1165,2.0536,2.0278,2.0213,2.0259,2.0371,2.0524,2.0702,2.0893,2.109,2.1287,2.1481,2.1669,2.1849,2.2022,2.2185,3.4704,2.6511,2.3126,2.1645,2.0974,2.068,2.0583,2.0598,2.068,2.0804,2.0952,2.1113,2.128,2.1447,2.1611,2.1769,2.192,2.2064,2.22,0.9274,1.1045,1.4221,1.6552,1.8131,1.9282,2.0212,2.1017,2.1731,2.2369,2.2933,2.3428,2.3857,2.4226,2.454,2.4805,2.5029,2.5215,2.5371,1.5521,2.1494,1.9633,-2.8219,-1.7596,-1.1041,-0.6101,-0.1977,0.1575,0.4622,0.7189,0.9299,1.0979,1.2263,1.3191,1.3804,1.4141,1.4242,1.4142,1.3876,1.3471,1.2956,-2.8474,-1.7984,-1.1496,-0.6649,-0.2666,0.07,0.353,0.5866,0.775,0.9227,1.0347,1.1156,1.1703,1.2029,1.2171,1.2163,1.2031,1.18,1.1488,0.054,0.6231,1.1088,1.6224,2.0935,2.4629,2.7054,2.82,2.8193,2.7214,2.5459,2.3118,2.036,1.7333,1.4159,1.094,0.775,0.4652,0.1688,1.3694,2.8485,2.4576,2.60737317,8.30394535,-7.98489315,-2.11265944,0.97838406,3.98795833
2009-01-12,3.4821,2.6581,2.3189,2.1691,2.1004,2.0707,2.0621,2.0662,2.0783,2.0954,2.1156,2.1377,2.1605,2.1835,2.2062,2.2283,2.2496,2.27,2.2894,3.5618,2.7233,2.3755,2.2199,2.1467,2.1133,2.1014,2.1023,2.1112,2.125,2.142,2.1605,2.1799,2.1994,2.2186,2.2372,2.255,2.2719,2.288,0.9502,1.1408,1.4508,1.6748,1.8304,1.9502,2.0525,2.1444,2.2281,2.3037,2.3712,2.4308,2.4826,2.5273,2.5655,2.5979,2.6252,2.6481,2.6672,1.576,2.1988,1.993,-2.9188,-1.8298,-1.1588,-0.6526,-0.2311,0.1298,0.4373,0.6941,0.9031,1.0676,1.1915,1.279,1.3347,1.3627,1.367,1.3515,1.3194,1.2738,1.2173,-2.9457,-1.8706,-1.2066,-0.71,-0.3028,0.0393,0.3248,0.5586,0.7453,0.8901,0.9982,1.0751,1.1252,1.1531,1.1628,1.1575,1.14,1.113,1.078,0.0394,0.6078,1.1084,1.6334,2.1049,2.4647,2.6908,2.7858,2.7644,2.6463,2.452,2.2009,1.9104,1.5952,1.2674,0.937,0.6115,0.2967,-0.0033,1.3755,2.8034,2.4473,2.7548602,8.66511428,-8.1736946,-2.53140174,0.94200276,4.02782153
2009-01-09,3.5435,2.7502,2.4238,2.2745,2.2013,2.1661,2.1528,2.1532,2.1627,2.1781,2.1973,2.2189,2.2418,2.2651,2.2884,2.3113,2.3335,2.3548,2.3752,3.6251,2.8173,2.4825,2.3276,2.2501,2.2113,2.1948,2.192,2.1983,2.2104,2.2262,2.2442,2.2634,2.2831,2.3026,2.3216,2.34,2.3576,2.3742,1.0827,1.2985,1.5763,1.7655,1.8991,2.009,2.1091,2.2032,2.2911,2.3719,2.4449,2.5098,2.5667,2.6161,2.6585,2.6947,2.7254,2.7513,2.7729,1.6842,2.2603,2.0571,-2.9687,-1.8948,-1.2228,-0.7051,-0.2689,0.106,0.425,0.6909,0.9066,1.0758,1.2027,1.2919,1.348,1.3756,1.3787,1.3614,1.3272,1.2792,1.2201,-2.9958,-1.9359,-1.2717,-0.7649,-0.3444,0.0101,0.3056,0.5472,0.7395,0.888,0.9986,1.0767,1.1273,1.1551,1.1643,1.1582,1.1397,1.1112,1.075,-0.0488,0.5215,1.0756,1.6511,2.1551,2.5307,2.7613,2.8533,2.8244,2.6961,2.4901,2.2265,1.9234,1.5956,1.256,0.9142,0.5781,0.2534,-0.0555,1.3691,2.8684,2.5063,2.87547193,8.89252686,-8.08292862,-2.73013569,0.87960489,4.11203731
2009-01-08,3.8465,3.0372,2.6685,2.477,2.3699,2.3102,2.2804,2.2705,2.2743,2.2875,2.3071,2.3307,2.3569,2.3844,2.4124,2.4403,2.4676,2.4942,2.5198,3.9364,3.1134,2.7365,2.5395,2.4283,2.3651,2.3319,2.3187,2.319,2.3284,2.3439,2.3633,2.3849,2.4076,2.4308,2.4537,2.476,2.4975,2.5181,1.4124,1.4784,1.6424,1.775,1.8933,2.0114,2.1316,2.2509,2.3655,2.4725,2.5701,2.6576,2.7348,2.8023,2.8607,2.9108,2.9536,2.9898,3.0203,1.7181,2.3219,2.0773,-3.2067,-2.1055,-1.3892,-0.833,-0.37,0.0207,0.347,0.6142,0.8272,0.9911,1.111,1.1926,1.2406,1.2601,1.2554,1.2306,1.1893,1.1345,1.0691,-3.2327,-2.1496,-1.4438,-0.9003,-0.454,-0.0839,0.2194,0.4631,0.654,0.799,0.9044,0.9766,1.0211,1.0428,1.0458,1.0337,1.0097,0.9761,0.9349,-0.2784,0.4358,1.0824,1.6874,2.1798,2.5235,2.7149,2.7675,2.7024,2.5424,2.3095,2.0238,1.7027,1.3606,1.0094,0.6586,0.3155,-0.0145,-0.3276,1.3952,2.7627,2.4777,3.16931286,8.63422915,-6.72883198,-3.64364647,0.82504203,4.20491374
2009-01-07,3.9318,3.1202,2.7754,2.6103,2.5257,2.4827,2.4638,2.4599,2.4654,2.4769,2.4919,2.5089,2.5268,2.5449,2.5628,2.5801,2.5967,2.6124,2.6272,4.0275,3.2007,2.8469,2.6757,2.5863,2.5393,2.5168,2.5093,2.5113,2.5191,2.5305,2.5438,2.5581,2.5726,2.5869,2.6007,2.6139,2.6264,2.638,1.4318,1.613,1.8574,2.0332,2.1667,2.2803,2.382,2.4736,2.5549,2.6258,2.6865,2.7377,2.7805,2.8159,2.8449,2.8684,2.8875,2.9029,2.9152,1.9595,2.5309,2.3291,-3.2896,-2.165,-1.458,-0.9189,-0.4732,-0.0975,0.2171,0.4756,0.6829,0.8436,0.9627,1.0453,1.096,1.1194,1.1195,1.1004,1.0653,1.0173,0.9591,-3.3183,-2.2118,-1.515,-0.9885,-0.5596,-0.2045,0.0871,0.3224,0.5078,0.6501,0.7552,0.829,0.8765,0.9022,0.9101,0.9036,0.8852,0.8575,0.8226,-0.2462,0.3777,0.9528,1.512,1.9786,2.3114,2.5031,2.5647,2.5146,2.3738,2.1631,1.9011,1.6041,1.2862,0.9586,0.6307,0.3092,-0.0006,-0.2948,1.2398,2.5644,2.2737,2.96170191,9.51379605,-7.32376896,-2.48207082,0.8203456,3.49573457
2009-01-06,3.9231,3.1565,2.8337,2.6817,2.6032,2.5608,2.5384,2.5281,2.5254,2.5276,2.5329,2.5402,2.5487,2.5577,2.5668,2.576,2.5849,2.5934,2.6016,4.0143,3.2345,2.9037,2.7461,2.6632,2.6171,2.5915,2.5782,2.5726,2.5721,2.5747,2.5794,2.5853,2.5918,2.5985,2.6053,2.612,2.6184,2.6245,1.5664,1.7358,1.9835,2.1517,2.2633,2.3464,2.415,2.4744,2.5265,2.5718,2.6108,2.6439,2.6717,2.6948,2.7139,2.7296,2.7423,2.7527,2.761,2.0843,2.5166,2.3796,-3.2867,-2.2039,-1.516,-0.988,-0.5471,-0.1715,0.1465,0.4108,0.6251,0.7937,0.9209,1.0114,1.0698,1.1005,1.1078,1.0952,1.0663,1.0242,0.9713,-3.3112,-2.2473,-1.5705,-1.0555,-0.632,-0.2775,0.017,0.2573,0.4493,0.5986,0.7111,0.7921,0.8465,0.8789,0.8931,0.8923,0.8793,0.8566,0.8261,-0.38,0.2615,0.8367,1.4043,1.8911,2.2508,2.4708,2.559,2.5324,2.4118,2.2177,1.9694,1.6838,1.3753,1.0556,0.7341,0.4184,0.1136,-0.1761,1.1262,2.5709,2.2258,2.79356384,8.82696884,-6.99602735,-1.55968823,0.87559971,3.57711422
