year,month,day,FOMCused,dffr1_tick_wide_scaled,dffr2_tick_wide_scaled,ded2_tick_wide,ded3_tick_wide,ded4_tick_wide,DNY1
1996,7,24,0,0,.0150032,.0299988,.0299988,.0299988,-.0219002
1996,7,25,0,.0099945,-.0215671,.0199966,.0300064,0,.0098
1996,7,26,0,0,0,-.0100021,0,-.0100021,-.0029998
1996,7,29,0,.0100021,-.0076487,-.0100021,.0100021,.0199966,.0509
1996,7,30,0,.0100021,-.0328642,.0100021,.0100021,.0099945,-.0027003
1996,7,31,0,-.0100021,.0130797,-.0199966,-.0299988,-.0299988,-.0481
1996,8,1,0,.0154994,-.0482544,0,0,.0100021,-.0922999
1996,8,2,0,-.0053419,.0364847,.0100021,.0100021,.0100021,-.1300998
1996,8,5,0,0,-.0599899,0,0,.0100021,-.0266004
1996,8,6,0,-.0185992,0,-.0100021,0,.0100021,.0031004
1996,8,7,0,-.0064548,-.0099945,0,-.0099945,-.0100021,.0098996
1996,8,8,0,-.0134811,-.0100021,.0100021,.0200043,.0299988,.0004001
1996,8,9,0,0,0,0,0,-.0199966,-.0067997
1996,8,12,0,-.0081659,-.0100021,0,0,-.0200043,-.0261002
1996,8,13,0,-.0086064,.0099945,0,.0200043,.0199966,.007
1996,8,14,0,-.0091266,.0003042,0,0,.0199966,.0188999
1996,8,15,0,-.0096822,.0006677,.0099945,.0099945,-.0100021,.0091
1996,8,16,0,0,0,.0100021,.0100021,0,-.0021996
1996,8,19,0,-.0258389,.003828,.0199966,.0100021,.0099945,-.0009003
1996,8,20,1,-.0281878,0,.0100021,.0100021,0,.0014
1996,8,21,0,-.0155151,.0053966,-.0100021,-.0100021,0,-.0026999
1996,8,22,0,-.017239,.0211463,-.0100021,0,0,-.0056
1996,8,23,0,.0193644,.0202977,-.0200043,-.0199966,-.0100021,.0573997
1996,8,27,0,-.0100021,.0055012,-.0100021,-.0199966,-.0100021,.0750003
1996,8,28,0,0,0,-.0099945,.0100021,0,-.0029001
1996,8,29,0,.0100021,.0100021,.0199966,.0100021,.0100021,.0191002
1996,8,30,0,.0299988,.0964246,.090004,.1100006,.1100006,.0915999
1996,9,3,0,.005561,-.0315329,0,-.0100021,-.0099945,.0892
1996,9,4,0,.0057661,-.0121087,.0299988,.0200043,0,-.0118999
1996,9,5,0,.0059967,-.0835622,0,0,.0100021,.0244999
1996,9,6,0,-.0125027,-.0415418,-.0200043,0,-.0099945,-.0362
1996,9,9,0,.0071389,0,-.0199966,-.0199966,-.0299988,.0095
1996,9,10,0,.0074959,0,-.0100021,0,-.0099945,.0088997
1996,9,11,0,0,-.0100021,-.0200043,-.0100021,-.0100021,.0386004
1996,9,12,0,-.0083288,-.0099945,.0099945,.0100021,-.0100021,-.0738001
1996,9,13,0,.0264695,.0100021,.0300064,.0299988,.0199966,-.1552
1996,9,16,0,-.0107084,-.0100021,-.0099945,-.0100021,-.0100021,.0123
1996,9,17,0,0,.0103391,.0199966,.0299988,.0199966,.0693998
1996,9,18,0,-.0124931,.001922,0,.0100021,-.0100021,.0523
1996,9,19,0,0,-.0120026,-.0099945,-.0099945,-.0200043,-.0011001
1996,9,20,0,.0149918,.0087547,.0100021,.0100021,.0100021,.0018001
1996,9,23,0,-.0199966,-.0069603,-.0400009,-.0400009,-.0299988,-.0044999
1996,9,24,1,-.1300049,-.0947032,-.0999985,-.0800018,-.0699997,-.1258001
1996,9,25,0,.0100021,.0100021,.0099945,0,.0100021,-.0297999
1996,9,26,0,0,0,.0100021,0,0,-.0531001
1996,9,27,0,0,.018754,.0099945,.0099945,.0199966,.0112
1996,9,30,0,0,-.0200043,-.0100021,.0100021,.0099945,.0555
1996,10,1,0,-.0051717,-.042234,.0100021,.0100021,.0200043,-.0214996
1996,10,2,0,.00535,.0180168,-.0099945,-.0100021,-.0100021,-.0379004
1996,10,3,0,-.0055411,-.0789141,-.0199966,-.0100021,-.0100021,.0020003
1996,10,4,0,-.0057376,.0467282,.0199966,.0100021,0,-.1135001
1996,10,7,0,-.0129096,-.0020067,.0100021,.0100021,0,-.0029998
1996,10,8,0,-.0067354,.0100021,0,.0100021,.0099945,.0283999
1996,10,9,0,-.0070416,.0099945,-.0100021,-.0100021,-.0100021,-.0006003
1996,10,10,0,-.0147651,0,.0100021,.0100021,-.0100021,.0696001
1996,10,11,0,0,.0100021,-.0100021,-.0100021,.0100021,-.0702
1996,10,15,0,0,-.0106919,0,-.0199966,-.0100021,-.0075002
1996,10,16,0,-.0206553,-.0088607,-.0199966,-.0100021,-.0199966,.0355
1996,10,17,0,0,-.0114752,0,-.0100021,-.0099945,-.0577998
1996,10,18,0,0,0,.0299988,.0200043,.0299988,.0132999
1996,10,21,0,.0155151,.0086696,.0099945,.0099945,.0100021,.0212002
1996,10,22,0,0,0,.0100021,.0199966,.0100021,.0321999
1996,10,23,0,.0193644,-.0092211,-.0100021,-.0199966,-.0299988,-.0188999
1996,10,24,0,0,-.0155033,.0100021,0,.0099945,-.0002999
1996,10,25,0,0,0,-.0100021,-.0100021,0,-.0198002
1996,10,28,0,0,0,.0100021,.0100021,0,.0219002
1996,10,29,0,-.0100021,.03134,0,0,0,-.0994
1996,10,30,0,.0099945,-.0342669,.0199966,.0199966,.0200043,.0074997
1996,10,31,0,0,0,0,-.0099945,-.0100021,-.0137997
1996,11,1,0,-.0051696,-.0176537,-.0099945,.0199966,0,.0179
1996,11,4,0,0,.0281878,-.0100021,.0100021,0,-.0054002
1996,11,5,0,.0240051,-.0690147,.0100021,0,-.0099945,-.0297999
1996,11,6,0,-.0062466,-.0100021,.0100021,.0199966,.0099945,.0058999
1996,11,7,0,0,.0100021,0,.0100021,0,-.0113001
1996,11,8,0,0,0,0,0,0,.0248003
1996,11,12,0,.0083288,0,-.0100021,0,-.0100021,-.0329003
1996,11,13,1,0,-.0442952,-.0200043,-.0100021,-.0400009,-.0058999
1996,11,14,0,0,-.0106838,.0100021,-.0099945,0,-.0004997
1996,11,15,0,.0099945,-.0010708,.0200043,.0100021,.0199966,-.0237002
1996,11,18,0,-.0249863,.0059967,-.0100021,0,0,.0125003
1996,11,19,0,.0136289,-.0039751,-.0100021,0,-.0199966,-.0134001
1996,11,20,0,.0300064,-.0239079,-.0100021,-.0099945,-.0199966,.0015998
1996,11,21,0,0,.0140939,.0100021,.0100021,.0199966,.0118003
1996,11,22,0,-.0187397,.0089237,.0099945,.0200043,0,.0110998
1996,11,25,0,0,0,-.0100021,0,0,-.0152001
1996,11,26,0,.0100021,.0099882,-.0099945,0,.0100021,-.0043998
1996,11,27,0,.0100021,-.009377,-.0100021,-.0100021,-.0300064,-.0007
1996,11,29,0,.0100021,.0100021,.0199966,.0200043,.0100021,-.0471001
1996,12,2,0,-.0053419,.0064866,0,-.0199966,-.0199966,.0141997
1996,12,3,0,-.0055327,.0116186,.0100021,0,-.0099945,-.0112
1996,12,4,0,0,0,0,.0100021,.0199966,.0171003
1996,12,5,0,-.0059674,-.0216021,.0100021,.0199966,.0099945,.0576997
1996,12,6,0,-.0061966,-.0100021,.0100021,0,.0199966,.0052004
1996,12,9,0,-.0140939,.0100021,0,.0100021,.0100021,-.0273004
1996,12,10,0,.0073882,0,0,0,.0099945,.0091
1996,12,11,0,.0077457,0,.0199966,.0100021,.0100021,.0603004
1996,12,12,0,0,0,-.0100021,-.0099945,0,.0039997
1996,12,13,0,0,0,.0100021,0,.0100021,-.0388999
1996,12,16,0,-.0103434,.0012412,.0200043,.0100021,.0200043,.0380001
1996,12,17,1,0,0,.0100021,.0100021,0,.0454001
1996,12,18,0,-.0119165,-.009586,.0100021,0,0,.0316
1996,12,19,0,-.0129293,.0035262,0,-.0100021,-.0199966,-.0514002
1996,12,20,0,-.0140832,.0046944,-.0100021,.0100021,0,.0047002
1996,12,23,0,0,.0155589,.0199966,.0200043,.0199966,.0184999
1996,12,24,0,0,0,0,0,-.0100021,-.0055003
1996,12,26,0,0,0,-.0100021,-.0100021,-.0099945,-.0011997
1996,12,27,0,0,0,0,.0100021,0,-.0211
1996,12,30,0,-.0100021,.0180038,.0099945,.0100021,.0099945,.0064998
1996,12,31,0,-.0299988,.032213,0,0,0,.0404
1997,1,2,0,0,-.0350075,.0100021,0,-.0100021,.0561004
1997,1,3,0,0,.0100021,.0100021,.0100021,0,-.0137
1997,1,6,0,-.0061966,.0199966,0,.0200043,.0100021,.0004997
1997,1,7,0,0,0,-.0099945,0,0,.0058999
1997,1,8,0,0,.0100021,0,.0299988,.0400009,.0177002
1997,1,9,0,0,-.0100021,-.0200043,-.0400009,-.0200043,-.0433998
1997,1,10,0,0,0,0,-.0100021,0,.0900998
1997,1,13,0,0,0,-.0099945,0,-.0100021,-.0011001
1997,1,14,0,-.0091266,-.0101319,-.0099945,0,-.0100021,-.0559998
1997,1,15,0,-.0096822,.0137876,.0099945,0,.0100021,-.0097003
1997,1,16,0,-.0309987,-.004963,.0100021,-.0100021,0,.0276003
1997,1,17,0,0,0,.0200043,.0499954,.0500031,-.0021
1997,1,21,0,0,0,0,-.0100021,0,-.0059004
1997,1,22,0,0,0,-.0100021,.0200043,.0199966,.0081
1997,1,23,0,0,0,.0099945,.0199966,.0200043,.0197001
1997,1,24,0,0,0,-.0099945,-.0100021,0,.006
1997,1,27,0,0,0,.0100021,.0199966,.0199966,.0272999
1997,1,28,0,-.0100021,-.0099852,.0100021,.0200043,.0199966,-.0481
1997,1,29,0,.0100021,.0099839,0,.0199966,.0100021,-.0065999
1997,1,30,0,.0099945,-.0158246,-.0100021,0,-.0099945,-.0099998
1997,1,31,0,.0100021,-.0463735,0,-.0100021,0,-.0496001
1997,2,3,0,.0055969,.0192531,.0100021,0,.0100021,-.0344
1997,2,4,0,0,-.0099945,-.0100021,0,.0100021,-.0007
1997,2,5,1,-.0304366,-.0100021,.0199966,.0299988,.0199966,.0071001
1997,2,6,0,-.0063601,0,-.0099945,-.0099945,0,.0021996
1997,2,7,0,-.006663,0,-.0100021,0,0,-.0291996
1997,2,10,0,-.0077735,0,.0100021,.0100021,.0100021,.0037999
1997,2,11,0,-.0164741,.0005681,.0100021,0,-.0100021,.0002999
1997,2,13,0,-.0093282,-.0207587,-.0099945,-.0100021,0,-.0395002
1997,2,14,0,0,0,-.0100021,-.0200043,-.0299988,-.033
1997,2,18,0,0,-.0115321,-.0099945,0,-.0099945,.0106001
1997,2,19,0,-.0155707,.0047389,.0100021,-.0100021,0,.0028
1997,2,20,0,.0174904,.0072687,0,0,0,.0216002
1997,2,21,0,-.0100021,.0042866,0,0,.0100021,-.0084
1997,2,24,0,0,0,0,0,-.0099945,.0304999
1997,2,25,0,0,.0157808,0,.0100021,0,.0123
1997,2,26,0,-.0100021,-.0099878,.0199966,.0099945,.0200043,.1296997
1997,2,27,0,0,.0400085,0,.0099945,.0100021,.0141001
1997,2,28,0,.0100021,.0100021,0,.0100021,-.0100021,.0228
1997,3,3,0,0,0,0,-.0050049,-.0149994,.0100002
1997,3,4,0,0,.0499916,.0100021,.0099945,.0149994,.0043001
1997,3,5,0,0,0,-.0100021,-.0200043,-.0250015,.0077
1997,3,6,0,0,-.037508,.0199966,.0149994,.0250015,.0229998
1997,3,7,0,.0129096,.0099945,.0149994,.0149994,.0100021,-.0369997
1997,3,10,0,0,0,.0050049,.0100021,.0049973,.0079999
1997,3,11,0,.0077576,-.0099945,.0250015,.0299988,.0299988,-.007
1997,3,12,0,-.0081659,0,-.0100021,-.0200043,-.0149994,.0159998
1997,3,13,0,-.0258323,0,.0049973,.0100021,0,.0709
1997,3,14,0,-.0091126,0,-.0049973,-.0100021,0,-.0261998
1997,3,17,0,0,.0206711,-.0149994,-.0049973,-.0149994,.0358
1997,3,18,0,.0238512,-.0016449,-.0050049,-.0049973,-.0050049,.0107999
1997,3,19,0,.0129096,.009443,0,.0049973,0,.0183001
1997,3,20,0,.0141047,.0214107,.0049973,-.0049973,.0049973,.0264997
1997,3,21,0,.030983,-.0219463,-.0049973,-.0049973,-.0049973,.0419002
1997,3,24,0,-.0100021,.003479,-.0099945,-.0050049,-.0099945,-.0050998
1997,3,25,1,.0400009,.0400009,.0600052,.0699997,.0650024,.0387998
1997,3,26,0,0,0,-.0049973,-.0099945,-.0050049,.0290003
1997,3,27,0,0,-.0172128,-.0049973,0,.0050049,.0587997
1997,3,31,0,0,.0182253,.0100021,.0100021,.0100021,-.0075002
1997,4,1,0,0,-.0193644,-.0199966,-.0250015,-.0149994,-.0230999
1997,4,2,0,-.0053542,.0057111,-.0100021,0,0,-.0053997
1997,4,3,0,0,0,-.0049973,-.0049973,-.0149994,-.0272002
1997,4,4,0,0,0,0,-.0049973,0,.0429001
1997,4,7,0,0,0,-.0049973,0,-.0049973,-.0251002
1997,4,8,0,.0068144,-.0166575,0,-.0049973,-.0050049,.0261002
1997,4,9,0,.0071498,-.0205558,.0100021,.0099945,.0099945,.0007
1997,4,10,0,.0075073,.0100021,.0049973,0,0,.0110998
1997,4,11,0,.0079024,0,-.0099945,-.0049973,-.0099945,.0541
1997,4,14,0,-.018754,-.0199966,0,0,-.0050049,.0012002
1997,4,15,0,.0099945,.0100021,.0099945,.0099945,.0100021,-.0507998
1997,4,16,0,.0107084,-.0114815,-.0099945,-.0050049,-.0099945,.0096998
1997,4,17,0,-.0115321,.0012813,-.0100021,-.0149994,-.0100021,-.0240002
1997,4,18,0,-.0124931,.001922,-.015007,-.0099945,-.0100021,-.0242
1997,4,21,0,-.0166575,.0033315,0,0,.0049973,.0208001
1997,4,22,0,0,0,-.0100021,-.0149994,-.0149994,-.0047998
1997,4,23,0,.0099945,.0100054,.0149994,.0149994,.0249939,.0226998
1997,4,24,0,-.0100021,.0050011,-.0100021,-.0050049,-.0099945,.0346003
1997,4,25,0,0,.0157808,-.0100021,-.0049973,-.0049973,.0149999
1997,4,28,0,0,-.0166702,-.0050049,-.0149994,-.0199966,-.0091
1997,4,29,0,.0100021,.027653,-.0100021,-.0050049,-.0050049,-.1468
1997,4,30,0,.0099945,.0100109,0,.0050049,-.0049973,-.0251999
1997,5,1,0,-.0103355,-.032648,.0049973,0,0,-.0044003
1997,5,2,0,-.0106919,-.0089674,-.0050049,-.0099945,-.0100021,-.0004997
1997,5,5,0,.0059583,.016987,0,-.0049973,-.0100021,.0049996
1997,5,6,0,0,.0300064,-.0100021,-.0049973,-.0099945,.0157003
1997,5,7,0,0,-.0100021,-.0049973,-.0100021,0,.0422997
1997,5,8,0,-.0134811,-.0299988,0,.0100021,-.0050049,-.0264997
1997,5,9,0,-.0070416,-.0100021,-.0050049,0,0,-.0690002
1997,5,12,0,-.0081534,.0099945,.0099945,.0100021,.0099945,-.0113997
1997,5,13,0,0,-.0200043,.0249939,.0149994,.0199966,.0395999
1997,5,14,0,.0091126,.0200043,.0099945,.0149994,.0049973,-.0188003
1997,5,15,0,.0096822,.0100128,-.0049973,0,.0050049,-.0184999
1997,5,16,0,.0103277,-.0114042,.0100021,.0149994,.0100021,.0362
1997,5,19,0,-.0129096,.0124485,-.0100021,0,-.0049973,.0215001
1997,5,20,1,-.1127298,-.0670528,-.0650024,-.0500031,-.0550003,-.0624003
1997,5,21,0,-.0155151,.0188777,-.0049973,-.0050049,-.0049973,-.0175996
1997,5,22,0,.017239,-.0211463,0,.0100021,.0149994,.0168996
1997,5,23,0,0,0,0,0,-.0049973,.0267
1997,5,27,0,0,0,-.0149994,-.0049973,-.0050049,.0063
1997,5,28,0,0,0,.0050049,.0149994,.015007,.0147004
1997,5,29,0,0,0,.0049973,0,0,-.0263004
1997,5,30,0,-.0049973,.0053304,0,.0100021,.0099945,-.0625
1997,6,2,0,-.0053542,-.0377767,-.0050049,-.0099945,-.0100021,.0002003
1997,6,3,0,-.005561,.0315511,-.0049973,-.0049973,-.0100021,-.0137
1997,6,4,0,0,-.0310066,-.0099945,-.0099945,-.0049973,.0012002
1997,6,5,0,0,-.0344518,-.0049973,-.0149994,-.0100021,-.0024004
1997,6,6,0,0,-.0387287,-.0049973,-.0100021,-.0050049,-.0527
1997,6,9,0,0,0,.0049973,0,.0050049,.0422001
1997,6,10,0,0,0,.0199966,.0199966,.0250015,.0112
1997,6,11,0,0,0,0,.0049973,.0050049,.0059004
1997,6,12,0,0,-.0100021,.0100021,.0199966,.015007,-.0866003
1997,6,13,0,.0088187,-.0099945,.0050049,.015007,.0049973,-.0232
1997,6,16,0,.0107247,-.0099945,0,-.0049973,0,.0021
1997,6,17,0,.0115321,-.0003844,-.0099945,-.0100021,-.0100021,.0181003
1997,6,18,0,.0125122,.0096303,-.0149994,-.0149994,-.0100021,-.0135002
1997,6,19,0,.0136289,-.0145375,-.0100021,0,-.0049973,.0121999
1997,6,20,0,.0150146,.0087897,-.0050049,-.0100021,-.0049973,-.0193
1997,6,23,0,0,0,.0100021,.0100021,.0099945,.027
1997,6,24,0,0,0,-.0049973,-.0049973,-.0149994,.0064001
1997,6,25,0,0,.0309948,.0250015,.0250015,.0250015,.0033002
1997,6,26,0,-.0100021,.0226364,0,.0050049,.0050049,.0029998
1997,6,27,0,.0100021,.009989,.0050049,0,0,-.007
1997,6,30,0,0,0,-.0050049,0,-.0049973,.0246
1997,7,1,0,0,0,.0050049,-.0049973,0,-.0327001
1997,7,2,1,-.0213839,.0338578,.0049973,-.0049973,-.0050049,-.0016999
1997,7,3,0,0,0,-.0099945,-.0049973,-.0100021,-.0619998
1997,7,7,0,0,0,.0100021,.0100021,.0149994,-.0165
1997,7,8,0,0,0,.0149994,.0099945,.0100021,.0011997
1997,7,9,0,0,0,-.0049973,0,0,-.0158997
1997,7,10,0,-.0073769,0,0,-.0050049,0,.0126996
1997,7,11,0,.0077457,.0099945,.0050049,.0100021,.0100021,.0033002
1997,7,14,0,0,0,.0099945,.0100021,.0100021,.0240998
1997,7,15,0,-.0096822,0,-.0149994,-.0149994,-.0200043,-.0060997
1997,7,16,0,-.0103277,0,.0100021,.0050049,.0099945,-.0223999
1997,7,17,0,.0110653,.0099262,.0099945,.0149994,.0149994,.0021996
1997,7,18,0,0,0,.0049973,0,0,.0174999
1997,7,21,0,0,0,0,.0100021,.0099945,.0203004
1997,7,22,0,-.0172128,.0034426,-.0550003,-.0699997,-.0650024,-.0616002
1997,7,23,0,-.0193644,.0206809,0,0,.0100021,-.0036001
1997,7,24,0,0,-.0142888,-.0100021,.0050049,-.0100021,.0007
1997,7,25,0,.0100021,-.0200043,0,0,.0049973,.0183001
1997,7,28,0,0,0,.0050049,.0050049,0,-.0137
1997,7,29,0,0,0,-.0050049,.0099945,.0049973,-.0331998
1997,7,30,0,0,0,.0049973,0,.0100021,-.0172
1997,7,31,0,.0099945,.0100109,-.0049973,0,-.0100021,-.0113001
1997,8,1,0,.0051638,-.0298346,.0149994,.0149994,.0100021,.1054001
1997,8,4,0,0,0,-.0050049,-.0100021,-.0099945,.0162997
1997,8,5,0,-.0059583,.0102915,0,-.0049973,.0050049,.0152001
1997,8,6,0,.0062061,-.0545747,.0049973,-.0049973,-.0049973,-.0082002
1997,8,7,0,0,0,.0250015,.0250015,.0300064,-.0155997
1997,8,8,0,.0067457,0,0,-.0049973,-.0049973,.0822997
1997,8,11,0,0,-.0100021,-.0299988,-.0400009,-.0400009,-.0079999
1997,8,12,0,0,0,0,.0099945,.0199966,.0107002
1997,8,13,0,0,-.0200043,-.0050049,.0050049,.0049973,-.0341001
1997,8,14,0,0,.0100021,0,0,-.0049973,-.0346003
1997,8,15,0,0,0,-.0350037,-.0299988,-.0350037,-.0283999
1997,8,18,0,-.0119165,.0008218,.0100021,.0149994,.0149994,-.0436997
1997,8,19,1,0,0,.0050049,.0100021,.0100021,.0208998
1997,8,20,0,0,.0123932,-.0099945,-.0100021,-.0149994,.0242
1997,8,21,0,.0155151,.0083843,-.0099945,0,.0100021,.0302
1997,8,22,0,-.017239,.0059962,0,.0050049,0,.007
1997,8,25,0,0,.0281771,.0100021,.015007,.0149994,.0344
1997,8,26,0,0,0,.0100021,.0049973,0,-.0019999
1997,8,27,0,0,-.0182392,-.0149994,-.0199966,-.0200043,.0044999
1997,8,28,0,-.0100021,-.0100021,0,0,0,-.0453
1997,8,29,0,0,0,.034996,.0250015,.0250015,.0310001
1997,9,2,0,0,.0221307,.0049973,.0049973,-.0049973,-.0313001
1997,9,3,0,0,0,0,-.0049973,-.0049973,.0116
1997,9,4,0,-.0057661,-.0188979,.0049973,0,-.0049973,.0104003
1997,9,5,0,0,0,0,.0049973,.0050049,-.0037003
1997,9,8,0,0,.0387287,-.0099945,.0100021,.0100021,.0011001
1997,9,9,0,0,0,0,-.0049973,-.0100021,-.0058002
1997,9,10,0,0,-.0100021,-.0050049,-.0149994,-.0100021,.0105004
1997,9,11,0,.0079024,-.0100021,.0049973,.0100021,0,-.0002003
1997,9,12,0,0,0,-.0049973,-.0049973,-.0149994,-.0524001
1997,9,15,0,0,0,.0050049,0,0,.0035
1997,9,16,0,.0107084,-.0099945,.0049973,-.0049973,-.0050049,-.0804
1997,9,17,0,0,0,0,.0049973,0,.0011001
1997,9,18,0,0,0,0,.0050049,.0099945,.0097003
1997,9,19,0,.0136289,-.0027258,-.0049973,-.0050049,-.0049973,.0081
1997,9,22,0,0,0,-.0049973,-.0050049,-.0050049,-.0193005
1997,9,23,0,0,0,.0050049,.0049973,.0050049,.0266004
1997,9,24,0,0,0,-.0149994,-.0100021,-.0199966,-.0222001
1997,9,25,0,0,0,.0049973,.0149994,.0149994,.0514998
1997,9,26,0,0,0,0,.0050049,.0049973,-.0170999
1997,9,29,0,0,0,0,-.0050049,-.0100021,.0001998
1997,9,30,1,-.0100021,.0066681,-.0100021,0,0,.0077
1997,10,1,0,0,0,-.0049973,0,-.0049973,-.0320997
1997,10,2,0,-.00535,.009241,0,0,.0099945,-.0102
1997,10,3,0,0,-.0300064,.0449982,.0599976,.0749969,-.0205998
1997,10,6,0,0,0,.0050049,.0099945,.0149994,-.0321002
1997,10,7,0,.0064548,.0100021,-.0049973,.0100021,.0100021,-.0187001
1997,10,8,0,0,.0299988,.0200043,.0249939,.0149994,.0785003
1997,10,9,0,-.0140832,-.0100021,-.0049973,-.0049973,-.0049973,.0105
1997,10,10,0,0,-.0200043,-.0250015,-.0350037,-.0400009,.0458999
1997,10,14,0,.0091126,.0100318,-.0099945,-.0149994,-.0149994,-.0317998
1997,10,15,0,0,-.0106919,-.0149994,-.0149994,-.0149994,.0180998
1997,10,16,0,0,.0110738,.0200043,.0249939,.0249939,-.0092998
1997,10,17,0,.0110822,-.013117,0,0,0,.0463996
1997,10,20,0,.0140832,.0092173,-.0049973,-.0049973,-.0049973,.0039001
1997,10,21,0,0,0,-.0100021,-.0049973,-.0049973,.0144
1997,10,22,0,.0172128,-.0211355,-.0049973,-.0100021,-.0100021,.0102
1997,10,23,0,-.0193644,-.0055327,-.0049973,0,0,-.0788999
1997,10,24,0,0,-.0155033,0,.0049973,-.0049973,.0042
1997,10,27,0,0,-.0326261,-.0149994,-.0099945,0,-.1408
1997,10,28,0,0,.0193791,.0149994,.0199966,.0149994,.0858002
1997,10,29,0,0,-.0619975,.0049973,.0050049,.0100021,-.0414
1997,10,30,0,-.0100021,.034293,-.0049973,-.0049973,-.0100021,-.0238004
1997,10,31,0,0,.0476843,.0100021,.0049973,.0100021,.0120001
1997,11,3,0,-.0055525,-.0170474,.0099945,.0199966,.0100021,.0795999
1997,11,4,0,0,-.0344518,0,.0049973,0,.0145001
1997,11,5,0,0,0,.0050049,0,.0100021,-.0050998
1997,11,6,0,0,.0099945,-.0100021,-.0149994,-.0100021,-.0178003
1997,11,7,0,.0065182,.0100021,-.0100021,-.0100021,-.0099945,.0097003
1997,11,10,0,.0074959,.0100021,.0049973,.0099945,0,.0264001
1997,11,12,1,-.049998,-.0086663,-.0249939,-.034996,-.0299988,-.0202003
1997,11,13,0,-.0088321,0,.0050049,.0100021,0,-.0124998
1997,11,14,0,.0093699,-.0006462,0,-.0049973,-.0050049,-.0046
1997,11,17,0,-.0115321,.0022177,-.0099945,-.0099945,-.0100021,.0081997
1997,11,18,0,0,0,0,-.0049973,.0049973,.0171003
1997,11,19,0,.0136497,-.0039812,.0049973,0,.0049973,-.0195003
1997,11,20,0,-.0150146,.0052225,.0050049,.0050049,.0050049,.0269003
1997,11,21,0,0,0,-.0149994,-.0099945,-.0199966,-.0448003
1997,11,24,0,0,0,.0049973,.0100021,-.0049973,.0448999
1997,11,25,0,0,.0344518,.0049973,.0049973,.0050049,.0099001
1997,11,26,0,0,0,.0099945,.0050049,.0049973,.0128002
1997,11,28,0,.0049973,-.0046849,.0149994,0,.0100021,.0208001
1997,12,1,0,.0051717,.0151546,0,.0049973,0,.0092998
1997,12,2,0,.0053419,-.0379004,0,0,.0049973,.0002999
1997,12,3,0,.0055327,-.0426252,0,0,.0049973,-.0328999
1997,12,4,0,.0057376,-.0140252,-.0099945,-.0049973,-.0050049,-.0169001
1997,12,5,0,.0059583,.0216283,.015007,.0199966,.0149994,.0483999
1997,12,8,0,-.0134811,.0100021,.0100021,.0149994,0,.0507998
1997,12,9,0,-.0140832,-.0100021,-.0099945,-.0099945,0,-.0294995
1997,12,10,0,0,-.0200043,.0049973,-.0100021,-.0049973,-.0483003
1997,12,11,0,-.0077576,-.0199966,-.0050049,.0049973,.0049973,-.0398002
1997,12,12,0,-.0081534,-.0100021,-.0149994,-.0199966,-.0099945,-.0341997
1997,12,15,0,-.0096822,-.0100185,0,.0100021,.0049973,.0448999
1997,12,16,1,0,-.0116603,-.0100021,-.0149994,-.0049973,-.0040998
1997,12,17,0,.0110653,-.0251736,-.0050049,-.0100021,-.0050049,.0264997
1997,12,18,0,.0119347,-.0269382,0,-.0099945,-.0100021,-.0120997
1997,12,19,0,-.0129293,.0035262,.0100021,.0100021,.0149994,.0091996
1997,12,22,0,.0172128,-.0081534,0,.0049973,0,.0180001
1997,12,23,0,-.0387287,.021516,.0049973,.0100021,0,-.0004001
1997,12,24,0,0,0,0,0,.0149994,-.0105
1997,12,26,0,-.0100021,-.0099888,-.0050049,-.0149994,-.0199966,-.0044999
1997,12,29,0,0,.0186564,.0049973,.0049973,.0099945,.0040002
1997,12,30,0,0,.02546,-.0050049,-.0050049,0,-.0073004
1997,12,31,0,-.0099945,.0179901,.0149994,.0049973,.0050049,-.0569997
1998,1,2,0,.0106919,-.1159014,0,-.0049973,-.0050049,-.0465002
1998,1,5,0,-.0059674,.0499259,-.0149994,-.0200043,0,-.1004
1998,1,6,0,-.0061966,.0100021,.0049973,0,.0050049,-.0421
1998,1,7,0,0,.0100021,.0299988,.0250015,.0199966,.0148001
1998,1,8,0,-.0067354,.0099945,0,.0049973,0,-.0885
1998,1,9,0,0,-.0399933,-.0050049,-.0049973,0,-.1167998
1998,1,12,0,0,-.0100021,-.0199966,-.0250015,-.0149994,.0386996
1998,1,13,0,0,0,0,-.0100021,-.0049973,.0517001
1998,1,14,0,-.0091126,.0120501,0,.0049973,0,.0155001
1998,1,15,0,.0096822,.0100495,.0099945,.0100021,.0100021,-.0068002
1998,1,16,0,0,0,-.034996,-.0299988,-.0350037,.0581002
1998,1,20,0,-.0140832,.00338,.0200043,.0149994,.0199966,-.0142999
1998,1,21,0,0,-.0140939,-.0100021,-.0100021,-.0199966,-.0219002
1998,1,22,0,0,-.0147651,-.0050049,-.0049973,0,-.0309
1998,1,23,0,0,0,.0100021,.0050049,.0049973,.0890999
1998,1,26,0,.0100021,-.0063171,0,.0050049,-.0049973,-.0188999
1998,1,27,0,0,0,-.0049973,0,.0049973,.0675001
1998,1,28,0,0,-.0206711,0,-.0100021,0,-.006
1998,1,29,0,.0100021,-.0342761,.0049973,.0250015,.0250015,-.0771999
1998,1,30,0,0,.0238512,.0049973,.0100021,.0100021,-.0044003
1998,2,2,0,-.0053817,.008521,0,-.0049973,0,.0185003
