year,month,day,FOMCused,dffr1,dffr2,dedfutbeg2_m,dedfutbeg3,dedfutbeg4,DNY1
2002,1,4,0,-.0114815,0,.0099945,-.01,-.05,.0105
2002,1,7,0,-.0129167,-.04,-.1100006,-.16,-.19,-.1010001
2002,1,8,0,-.0134783,.01,.0200043,.02,.01,-.0016999
2002,1,9,0,0,.01,-.0200043,-.03,-.03,-.0220001
2002,1,10,0,0,0,-.0299988,-.05,-.08,-.0488
2002,1,11,0,0,-.09,-.2099991,-.28,-.3,-.1352
2002,1,14,0,-.0182353,-.0097255,-.0299988,0,.02,.0264001
2002,1,15,0,0,0,-.0100021,0,.01,.0035
2002,1,16,0,-.0206667,.0397436,.1100006,.1,.07,.0496
2002,1,17,0,0,.0496,.0800018,.13,.15,.1116
2002,1,18,0,-.0238462,-.0188782,-.0400009,-.07,-.07,-.0381
2002,1,22,0,0,.053913,.0500031,.06,.05,.0476999
2002,1,23,0,.03875,-.0058125,.0499954,.08,.11,.0585001
2002,1,24,0,.02,.0363158,.1100006,.13,.12,.0600998
2002,1,25,0,.01,.01,.0100021,.02,.02,.0352001
2002,1,28,0,0,0,-.0100021,0,0,.0072999
2002,1,29,0,-.01,-.01,-.1100006,-.15,-.17,-.1148999
2002,1,30,1,.02,-.0058333,.0400009,.02,.02,.0311
2002,1,31,0,0,.0516667,.090004,.15,.16,.1053998
2002,2,1,0,.0103704,-.0188552,-.0800018,-.14,-.13,-.0388
2002,2,4,0,0,0,-.0699997,-.1,-.12,-.0635998
2002,2,5,0,0,0,0,-.02,-.04,.0096998
2002,2,6,0,0,0,-.0200043,-.03,-.05,-.0065999
2002,2,7,0,0,0,.0100021,.02,.02,.0023999
2002,2,8,0,0,0,-.0599976,-.06,-.05,-.0286999
2002,2,11,0,0,0,.0199966,.02,.02,.0086
2002,2,12,0,0,0,.0599976,.09,.1,.0541999
2002,2,13,0,0,0,.0300064,.03,.04,.0360999
2002,2,14,0,0,.0111111,0,.01,0,-.0353
2002,2,15,0,0,0,-.0699997,-.11,-.14,-.0829999
2002,2,19,0,0,0,.0099945,0,-.01,.0218
2002,2,20,0,0,0,.0100021,.01,.01,.02
2002,2,21,0,0,0,-.0100021,0,0,-.0049
2002,2,22,0,0,0,0,-.01,-.02,-.0074
2002,2,25,0,0,0,0,.02,.04,.0355
2002,2,26,0,0,0,.0100021,.02,.06,.0553
2002,2,27,0,.01,-.01,-.0699997,-.1,-.12,-.0839
2002,2,28,0,0,.0214286,.0299988,.07,.09,.0297
2002,3,1,0,.0103333,-.0135128,.1399976,.19,.2,.1406
2002,3,4,0,0,.025,.0100021,.02,.05,.0237999
2002,3,5,0,0,0,.0199966,.03,.03,.0016
2002,3,6,0,0,0,-.0099945,0,0,-.0088
2002,3,7,0,0,.04,.1999969,.21,.23,.1216002
2002,3,8,0,0,.02,.1600037,.2,.22,.1317
2002,3,11,0,0,0,-.0400009,-.02,-.02,-.0195
2002,3,12,0,0,0,-.0299988,-.04,-.03,-.0295
2002,3,13,0,0,-.01,-.1000061,-.14,-.14,-.0569
2002,3,14,0,0,.02,.1300049,.17,.17,.1510999
2002,3,15,0,0,.0103333,.0299988,.02,.01,.0139999
2002,3,18,0,0,0,.0100021,0,0,.0020001
2002,3,19,1,-.0258333,-.0441319,-.0400009,-.05,-.04,-.0495
2002,3,20,0,0,.0496,.0999985,.12,.12,.0866001
2002,3,21,0,0,0,.0199966,.01,.02,.0274
2002,3,22,0,0,.0134783,.0300064,.04,.02,.0537999
2002,3,25,0,0,0,.0199966,.03,.03,.0179
2002,3,26,0,-.01,-.0542857,-.0999985,-.14,-.16,-.0581999
2002,3,27,0,0,-.0172222,-.0200043,-.03,-.04,-.0367
2002,3,28,0,0,0,.0600052,.06,.06,.0504999
2002,4,1,0,0,.019375,0,0,0,-.0028
2002,4,2,0,0,-.062,-.0999985,-.13,-.14,-.1099
2002,4,3,0,0,-.0442857,-.090004,-.1,-.11,-.0323999
2002,4,4,0,0,0,.0199966,.04,.04,.0087998
2002,4,5,0,0,-.062,-.1399994,-.14,-.11,-.0737
2002,4,8,0,0,0,0,0,0,.0022001
2002,4,9,0,0,0,-.0599976,-.06,-.06,-.0320001
2002,4,10,0,0,0,0,-.02,-.02,-.0091
2002,4,11,0,0,-.01,-.0199966,-.01,-.01,-.0034001
2002,4,12,0,0,-.02,-.0699997,-.08,-.08,-.0402999
2002,4,15,0,0,-.01,-.0500031,-.06,-.06,-.0246
2002,4,16,0,0,0,.0199966,.03,.04,.0348001
2002,4,17,0,0,-.0111111,-.0899963,-.07,-.04,-.0314002
2002,4,18,0,0,-.0115385,-.0400009,-.04,-.05,-.0386999
2002,4,19,0,0,0,.0299988,.01,.01,-.0177
2002,4,22,0,0,0,-.0299988,-.02,-.03,-.0204
2002,4,23,0,0,0,.0400009,.05,.03,.0120001
2002,4,24,0,0,-.015,-.0800018,-.12,-.13,-.0815001
2002,4,25,0,0,-.0157895,-.0400009,-.03,-.05,.0035999
2002,4,26,0,0,0,-.0400009,-.06,-.05,-.0260999
2002,4,29,0,0,0,.0100021,0,0,.0401001
2002,4,30,0,0,0,.0200043,.02,-.02,-.013
2002,5,1,0,0,0,-.0300064,-.02,-.02,-.0117002
2002,5,2,0,0,0,.0200043,.05,.06,.0309
2002,5,3,0,0,-.0272727,-.1100006,-.12,-.1,-.0637
2002,5,6,0,-.0124,.0248,0,0,.01,.0108001
2002,5,7,1,0,0,-.090004,-.12,-.11,-.0423002
2002,5,8,0,0,.01,.1900024,.25,.26,.1536002
2002,5,9,0,0,-.01,-.0899963,-.1,-.08,-.0364001
2002,5,10,0,0,0,-.1000061,-.13,-.14,-.0713999
2002,5,13,0,0,0,.0500031,.09,.09,.0762
2002,5,14,0,0,.01,.1299973,.17,.18,.0929999
2002,5,15,0,0,0,-.0499954,-.06,-.06,-.0399001
2002,5,16,0,0,-.0106897,-.0699997,-.07,-.09,-.0553999
2002,5,17,0,0,.0221429,.0800018,.11,.13,.1155999
2002,5,20,0,0,-.0119231,-.0500031,-.09,-.11,-.0623999
2002,5,21,0,0,-.0134783,-.0500031,-.07,-.08,-.0449002
2002,5,22,0,-.0344444,8.47e-11,-.0299988,-.05,-.06,-.0388999
2002,5,23,0,0,0,.0500031,.06,.06,.0539999
2002,5,24,0,0,0,-.0100021,-.01,0,.0180001
2002,5,28,0,0,0,0,0,0,.0193
2002,5,29,0,-.01,.009375,-.0400009,-.07,-.09,-.0627999
2002,5,30,0,0,-.0206667,-.0499954,-.08,-.08,-.0571001
2002,5,31,0,0,0,.0199966,.05,.06,.0486999
2002,6,3,0,0,0,-.0300027,-.04,-.03,-.0191
2002,6,4,0,0,0,-.0699997,-.07,-.06,-.0470998
2002,6,5,0,0,0,.0200043,.03,.02,.0356998
2002,6,6,0,0,0,-.0200043,-.03,-.03,-.0313001
2002,6,7,0,0,0,-.0099945,.01,.04,.0320001
2002,6,10,0,0,0,-.0200043,-.02,-.01,-.0093999
2002,6,11,0,0,-.01,-.0899963,-.09,-.09,-.069
2002,6,12,0,0,-.01,-.0400009,-.04,-.04,-.0183001
2002,6,13,0,0,-.01,-.0699997,-.08,-.07,-.0411999
2002,6,14,0,0,0,-.0999985,-.14,-.14,-.0715001
2002,6,17,0,0,0,.0099945,.02,.01,.0295999
2002,6,18,0,0,-.0106897,-.0299988,-.04,-.05,-.0221
2002,6,19,0,0,0,-.0999985,-.18,-.19,-.0913999
2002,6,20,0,0,0,.0999985,.14,.17,.1089001
2002,6,21,0,0,0,-.0899963,-.12,-.13,-.0303001
2002,6,24,0,0,0,.0099945,.03,.05,.0411999
2002,6,25,0,0,0,-.0499954,-.06,-.04,-.0360999
2002,6,26,1,-.02,-.0372222,-.0999985,-.19,-.21,-.1253999
2002,6,27,0,0,0,.0499954,.12,.14,.0668
2002,6,28,0,0,0,-.0100021,0,.01,.0248001
2002,7,1,0,0,0,-.0099945,-.04,-.05,-.0323
2002,7,2,0,0,0,-.0500031,-.09,-.14,-.0790001
2002,7,3,0,0,-.0258333,.0100021,0,-.01,-.0012
2002,7,5,0,0,.0281818,.0800018,.16,.2,.1047999
2002,7,8,0,0,0,-.0400009,-.11,-.14,-.0511999
2002,7,9,0,0,0,-.0999985,-.13,-.16,-.0731
2002,7,10,0,0,-.0775,-.0500031,-.12,-.17,-.1030999
2002,7,11,0,0,-.01,0,-.03,-.05,.0407
2002,7,12,0,0,0,-.0500031,-.08,-.09,-.0167
2002,7,15,0,-.019375,-.01,-.0400009,-.04,-.06,-.0064
2002,7,16,0,.0206667,.03,.0800018,.15,.2,.0678
2002,7,17,0,0,0,-.0400009,-.06,-.07,-.0319
2002,7,18,0,0,0,-.0099945,-.04,-.08,-.0692
2002,7,19,0,0,-.0115385,-.0300064,-.04,-.04,-.0294
2002,7,22,0,0,-.024,-.0899963,-.1,-.11,-.0343
2002,7,23,0,0,-.0375,-.0400009,-.06,-.06,-.0312001
2002,7,24,0,-.01,.0042857,.0100021,.04,.03,.0436001
2002,7,25,0,0,0,-.0600052,-.09,-.11,-.0791
2002,7,26,0,-.01,-.01,-.0099945,-.03,-.07,-.0157
2002,7,29,0,.03,.0633333,.1199951,.21,.25,.1648999
2002,7,30,0,0,0,.0100021,.04,.05,.0164
2002,7,31,0,0,-.0428571,-.0999985,-.22,-.25,-.1358
2002,8,1,0,-.0103333,-.0095641,-.0599976,-.07,-.11,-.0223999
2002,8,2,0,-.0213793,-.092931,-.1100006,-.17,-.22,-.1223
2002,8,5,0,.0119231,.033951,-.0299988,-.06,-.09,-.0284001
2002,8,6,0,0,0,.0399933,.11,.19,.1217
2002,8,7,0,-.0129167,-.05,-.0799942,-.15,-.17,-.1072
2002,8,8,0,0,0,0,0,0,.0971
2002,8,9,0,.0140909,.04,.0499954,.08,.12,-.0098
2002,8,12,0,0,.01,.0100021,.04,.01,.0008
2002,8,13,1,.0344444,-.03,-.0800018,-.14,-.17,-.0825001
2002,8,14,0,.0182353,.05,.090004,.13,.14,.1017001
2002,8,15,0,0,.0206667,.0199966,.08,.14,.062
2002,8,16,0,0,.0213793,.0400009,.08,.1,.0544
2002,8,19,0,0,.0221429,0,-.04,-.03,-.0351
2002,8,20,0,0,-.0344444,-.0500031,-.1,-.16,-.0875001
2002,8,21,0,0,.03875,.0400009,.03,0,.0306001
2002,8,22,0,0,.0134783,.0400009,.1,.14,.0827
2002,8,23,0,0,0,-.0100021,-.05,-.07,-.0431
2002,8,26,0,0,0,0,-.01,-.03,.0065
2002,8,27,0,.01,.041,.0600052,.09,.08,.05
2002,8,28,0,0,0,-.0299988,-.06,-.06,-.0361
2002,8,29,0,0,-.0206667,-.0400009,-.06,-.08,-.0238999
2002,8,30,0,0,.0221429,.0199966,.04,.03,.0082999
2002,9,3,0,-.0111111,-.08,-.19,-.22,-.22,-.0875
2002,9,4,0,0,0,0,.01,.01,.0218
2002,9,5,0,0,-.1033333,-.0699997,-.1,-.1,-.0569
2002,9,6,0,.0125,.1965625,.1500015,.17,.16,.1164
2002,9,9,0,0,.04,.0899963,.1,.1,.0427999
2002,9,10,0,0,0,-.0099945,.01,.02,-.0128
2002,9,11,0,0,.01,.0599976,.09,.09,.043
2002,9,12,0,.0166667,0,-.0800018,-.1,-.11,-.0383
2002,9,13,0,0,-.02,-.0299988,-.07,-.07,-.02
2002,9,16,0,0,.01,.0199966,.03,.01,.0208
2002,9,17,0,0,0,-.0099945,-.01,-.01,.0012001
2002,9,18,0,0,-.0115385,0,-.01,-.02,-.0083001
2002,9,19,0,0,-.048,-.1300049,-.13,-.11,-.0848
2002,9,20,0,-.03,.0075,0,.01,.01,.0131
2002,9,23,0,0,-.0130435,-.0199966,-.04,-.04,-.0022
2002,9,24,1,.02,-.005,-.0299988,-.04,-.04,.0088
2002,9,25,0,0,.0166667,.0599976,.06,.06,.0415
2002,9,26,0,0,0,-.0500031,-.06,-.06,-.0395
2002,9,27,0,-.02,-.02,-.1100006,-.15,-.17,-.1138999
2002,9,30,0,-.04,-.14,-.0899963,-.1,-.1,-.0806
2002,10,1,0,.031,.0285,.0599976,.09,.08,.0652
2002,10,2,0,.0106897,-.018464,0,-.01,-.03,-.0439
2002,10,3,0,0,.06,0,0,.01,-.0003999
2002,10,4,0,.022963,.0464198,.0600052,.08,.08,.0288
2002,10,7,0,.0129167,.0019792,-.0100021,-.03,-.04,-.0081
2002,10,8,0,0,.04,.0500031,.05,.03,.0397
2002,10,9,0,0,-.02,-.0800018,-.1,-.12,-.0661
2002,10,10,0,0,.01,.0400009,.03,.03,.0374999
2002,10,11,0,.0155,.04,.0999985,.11,.11,.0857
2002,10,15,0,.019375,.0734914,.1399994,.2,.22,.1753
2002,10,16,0,0,-.0110714,-.0299988,-.04,-.03,-.059
